run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
38,K27M,251.90505555473416,0.0454531517072242,0.16061661090717017,4.359218424985463,0.470795216364019,2.5310226208966764,0.02072472435434549,7.970854842951907,0.4041999419123919,1.5699390711687018,5.572620747663665,0.10723631317305587,2.125357886696686,2.6391553082017225,0.10426385377319146,0.47590410068878836,1.1090110174502077
39,K27M,236.36693527544764,0.047159366613337785,0.14944670725678638,4.119849813855682,1.041196193461703,2.5228801130108924,0.06201232007659811,3.4276894923602885,1.4886719080163484,1.3898178169348845,5.174316458760165,0.22911983075558184,3.456993856513889,2.6643405414341057,0.1226510433673263,0.03385406692202397,2.9341918604775477
40,K27M,276.10915409604235,0.047190613126320786,0.4958045384220724,3.625949131477445,0.44001266378377313,1.000323734757466,0.05958073515380398,9.785916872893289,1.3592721054998564,2.400576743751712,4.257433622013836,1.345345484311491,0.4437530587585865,0.1870348386788263,0.1215840829236461,0.93410398629821,1.0703693095485967
41,K27M,243.0398281768177,0.037009028983667286,0.4075801868931172,4.006532536036331,0.25116572727237596,0.5551965744671996,0.03839928919485877,2.0687082835614166,0.3795615458581403,1.5310156718710626,4.926976070954477,0.399847284907193,0.7446581192134482,0.23240996065056974,0.0764927426981355,0.5873399528433602,1.3098533064668523
42,K27M,190.5379138383591,0.043926161664998145,0.11353044971370015,4.025045125244164,0.27242591476350986,1.336790204935481,0.053696661251387647,5.049121469969228,0.17536080829195994,0.5668691725388944,4.409796414319363,1.081681896418267,0.28864532387850006,1.312886546727718,0.09610066628706113,0.32158745663285376,0.4793693608136542
43,K27M,181.97019340972108,0.045517832427567184,0.4644533599028403,5.008664498365369,1.2899062438034503,1.4231611727111393,0.0607166728158066,1.3007413133623857,0.26079492534119303,1.0907315360886354,4.7125440478156255,0.32238128716223197,1.9044528893265462,2.4331550721135393,0.1033485779600142,0.1275799023798583,0.8922433932911237
44,K27M,247.74318823052232,0.04584808651141306,0.36236456563443264,3.222715114786455,1.694341797609964,2.930555066104662,0.05244403622296541,4.800076046558669,0.5249188310957857,2.2698866789074454,4.372356244232406,1.2177680917173253,2.6377833787952767,0.4171205586869422,0.0843529431173557,0.2416317930758893,2.468109659143785
45,K27M,177.9682354069258,0.04366337298292603,0.47490320832932736,4.609170976749745,0.9416669807519148,1.548049677560926,0.06903483091971857,3.6058760028180403,0.6002450571543563,1.1979266226228182,4.625218977957562,0.1974955827623825,1.0812888471073858,1.093902818979004,0.11014101202869489,0.06717308597477539,2.176380246870088
46,K27M,179.4621385451183,0.04390970550922372,0.41916602365289357,4.6786641274448755,0.6285561892578367,1.775857612158433,0.049477231053187264,4.912697835584642,0.6823861142195161,1.9381778156098801,5.4427898303866264,0.00014988199554020034,0.8303931393003589,0.19212420604800584,0.07394683421741294,0.3681787050837323,2.030880854720285
47,K27M,181.4090504931567,0.044193422627978464,0.4672012414463441,3.785794839607789,0.5899774829942741,1.6180147623716628,0.06970991386793884,1.7703452653655183,0.4948031191319246,2.1430321355526547,4.765269511695871,0.12004913341550962,0.6367705706693967,2.4714084389525044,0.13323366897493977,0.35673341832781474,1.4618811376413332
48,K27M,176.98697038415276,0.04427045484442885,0.48116811219864175,4.5528896210926915,1.0367512483396235,1.2097914837774646,0.06810635676247725,3.372307776733433,0.8049056903255536,2.0128433835051505,5.238213011891318,0.0540586806379341,1.3591699350088062,0.27726529326275884,0.09955887083507277,0.021001132503352463,2.826413254439585
49,K27M,270.7561609837779,0.040322809332923114,0.10309854674527283,4.9317728025978465,0.34041332119887346,2.6253643031231575,0.06403454651035555,6.712791623394494,1.3470211533003285,0.41222173658055183,5.19535253952615,0.3833776953713446,2.0559523057598663,2.2984887011349375,0.060657846484586234,0.588335836078326,1.4915319331450814
50,K27M,179.29092366177937,0.044147764523636696,0.4598577936580715,3.886618933409374,0.7189933586877176,0.7498093702668064,0.03776260942851167,2.209557591348295,0.3992557328116704,2.250753097960787,4.811512371588768,0.5547851126348491,0.8427991692746819,0.026755317977172302,0.03728488163298266,0.31655448023510785,1.6396324562362026
51,K27M,288.6056111078818,0.044387980773652816,0.46821540558747826,1.4952515652550313,1.7096717119551519,0.7959643986649352,0.05252782114388452,8.94356920963507,0.86920615586236,4.497235005513804,4.164760760800257,1.4549556228340053,0.38608417041999576,0.578788422393502,0.05106870284260367,0.18240511820973815,2.8304630581017234
52,K27M,215.04705280344393,0.04438225350031819,0.32563938435509926,3.642727432208403,0.8185353640582773,1.9228499864627289,0.052617435916683844,3.571224061499915,0.3223113917259113,2.1096579698030706,5.146628462230482,0.300348263870212,3.048317078253849,1.3052372006993664,0.12973242198167462,0.916416196296627,1.2603612716440178
53,K27M,177.12624815367977,0.04432110395786283,0.28999907050994317,4.633115677424214,1.0131863640864631,1.1003920974505186,0.05504951304354084,1.24790074845785,0.1654816681108744,1.2747626814645634,5.135815701790299,0.16512279245765468,1.3181095979122524,2.198747359890846,0.07313796674178127,0.23601084773490824,0.5363901033921125
54,K27M,242.5800693563599,0.04651173006798195,0.4132596087955834,1.7452031779366146,1.855645251544687,1.6133950348102803,0.064269738075121,0.052687036808569156,0.7998257440726103,5.061106854005413,5.765888291307676,0.1024647323499004,3.86159132039587,1.554931161517555,0.13723638453771878,0.9468702821021016,1.9481957902850802
55,K27M,176.7919899957077,0.044237360340095615,0.49860598148043317,2.2086028288360167,0.5204479595549869,0.5254035186579674,0.03563636826922348,1.1513348322742587,0.5134190209844024,3.714929641911441,4.4941729294337005,0.018197147143057778,0.6971019717989366,0.43176474759938155,0.030942730939558627,0.3756327617645855,1.7875205596672719
56,K27M,276.56548180360693,0.0447540628203836,0.4996590147694878,3.41044974307669,2.9902833305647256,1.9614112356766276,0.028206373685020956,1.7704499507804243,0.3055028919732694,2.1100245711537795,4.317800855891355,0.8566226716470559,3.422649835707218,0.38111331953090266,0.1623285078798665,0.9926033158689436,1.4224441230085707
57,K27M,264.05782639941947,0.030712918444487092,0.46206518796443286,2.542622000043705,0.2083737416199858,0.7689546026595455,0.034952030400784734,2.535898294474516,1.1735395842826826,3.139403768831631,5.437337627418481,1.4963643175535881,0.196607935442906,2.1632073807639425,0.09458022258382481,0.4811394789974027,2.898539126737885
58,K27M,195.46332465514763,0.042951609242334876,0.38710633371235736,2.7363155886447506,0.6484186047170667,1.0599663491068734,0.06079610613405536,0.9355893232315278,0.5285533601275487,3.893553762911616,5.940403302513044,0.20431852177997872,0.7439373963615759,1.7845386209852714,0.14838705197323862,0.8581012471504075,2.3447527848123095
59,K27M,177.32287689200336,0.043661725850109696,0.236328159065805,5.152873364126802,0.6924607012889128,1.684988255261245,0.04333802433375167,2.734908770973664,0.3652089788860069,0.35386121605660853,4.903822224833914,0.30652504973411027,0.8306405890155975,2.4914564370146945,0.04367575920940312,0.013828277570699855,1.1996059968850363
60,K27M,177.97667740878276,0.043131343421644056,0.4368837259360395,3.503325382011021,0.7066783680006095,1.0739184218089033,0.0481123774405013,3.495100498879922,0.6134143011252484,1.1182733033009924,3.554553730459258,0.06922995118734038,0.8923743213710706,0.040137394575540566,0.061422953021697965,0.05997048031840436,1.9853440678146013
61,K27M,183.92597832165512,0.04334560114784046,0.2442996555519083,3.9302067204603244,0.2860789886428003,1.872597213118765,0.04087917501472018,3.3997628041281818,0.522037772396156,1.0245260732353423,4.488830252342469,0.22062779933019122,0.43345594606204363,2.769920952925183,0.07720442321841534,0.21642391818544157,1.5679839211326612
62,K27M,185.83172200629235,0.04551471160033186,0.4862113901111118,4.724971796356736,1.552042344049366,2.0836262092275626,0.0496138063415397,4.544247770232341,0.6784506536286214,2.4922434163069545,5.887276375050326,0.25327379039072595,1.647460998060632,0.131349548404728,0.06262312884805932,0.47056444816220433,2.371800638913535
63,K27M,320.81940717942035,0.03753403993853256,0.36145921464589853,4.350691691057355,2.236202154180992,2.8885111537677504,0.010837595804757214,2.2946827102472804,0.4547542686079702,2.474100395061426,5.857039801120845,0.4851452118916887,1.0690129606561243,0.697503143540417,0.18376239323706373,0.6880871420880982,0.7434349705654884
64,K27M,183.36085106101098,0.045112983857613205,0.2291005173268668,4.338173964012288,1.055569639913299,0.8549975579476818,0.06927585751120383,2.703684722609024,0.7477395222906295,1.7573050261913288,5.569282750611738,0.48831423278907177,1.8304954385345857,0.11616430368589581,0.1091869177275743,0.0886578806208021,2.091109844086799
65,K27M,177.7568006902159,0.0436770857622218,0.4217299804589691,5.253140675729079,0.6834700751394117,2.2072192138197844,0.05700755379295762,5.069558139034149,0.6168026757695017,0.29424679290097666,4.444862659056129,0.095191650986682,0.7283668760168096,0.8558810687821389,0.07859786816858663,0.09201863681761971,2.17870265909864
66,K27M,177.77246394755647,0.043920290053376006,0.4932296905753668,5.598328811256045,0.8306727398802434,1.0987185349755368,0.03551305047382226,2.341915713108579,0.4883393970458072,1.3934111632684374,5.704282365754617,0.8513372780718026,1.2246721639114686,1.2025141291631956,0.036015612197907186,0.07155651750784886,1.8921550880532256
67,K27M,177.22652787945543,0.044239870362558144,0.4761196764554411,5.00057923103688,1.5739735873351417,0.45214690116672096,0.0576042226504976,0.4336134510093894,0.4349009083741707,2.131631151223837,5.854047102969184,0.5663144317636704,2.0577359677598066,0.8515235759179008,0.08518842080436466,0.046276039046674364,1.5037407758023995
68,K27M,235.01031062966507,0.04824937731321487,0.36753587479228966,5.064160727344006,0.8372105974866955,0.9370117233895523,0.04427405999495288,3.7231283134804984,0.22321495488109513,1.6934729595142204,5.153573246867105,0.7134086235341178,1.1830505404781015,1.709487261121473,0.1418439924074449,0.13746950999211494,1.2622816764528628
69,K27M,244.11680480339572,0.04544708028824661,0.19954934014198678,3.1635070538778756,0.8756285958613084,2.005249197826082,0.024740888859637128,0.4554639001759244,1.2860278878327644,2.9015296633585343,5.530703358510021,0.4886434061951941,3.1164312295445393,2.8501626500587007,0.04013820747806655,0.1050806581911854,2.064511368263352
70,K27M,176.97581014358684,0.044153845965864746,0.4506569910300994,3.135821352656092,0.4499100331863208,1.0688578046881296,0.043774067623980784,2.394749590654308,0.6445533607823463,2.6115383487149946,4.489378100116738,0.07185883256795352,0.5512396566152152,0.81808792760241,0.04473634224909568,0.16918330261536055,2.2614529735353486
71,K27M,177.40747914783987,0.04405682678511212,0.3581427298288501,3.245222968130382,0.5995287687437423,0.8315623652829616,0.06495848592965049,2.113828448721686,0.3913341056151761,3.381428575058872,5.655209480541477,0.2332467889294434,0.765217553775131,0.26945380576849526,0.09884927824607932,0.5785433679222002,1.249822676341981
72,K27M,180.48884182881756,0.04442634105374594,0.4906264955380825,3.848366014153346,1.5015737459301424,1.0608419363260215,0.055112410448850666,1.628036241893532,0.6826483318600648,2.760459936320978,5.390787375647439,0.0697706017657811,1.8822217006128543,1.2261179311727743,0.0868780269505882,0.17635144825403026,2.3842770821424057
73,K27M,257.9373714975096,0.04709087501948589,0.23756792044659952,5.94780807318445,2.999122174290031,2.0560320009682425,0.011811445519021559,1.3434662488000226,0.6436057547405476,0.3917439981880153,5.720313030190158,0.7816857264570616,2.471034383634887,2.306102738182543,0.00047486960337003725,0.8650089000133606,0.537488133855818
74,K27M,267.1439383460388,0.044751196593407025,0.36370009076468923,4.209059194514824,0.6026929296175947,0.5285732446654401,0.01237578768827808,0.6948762994696116,0.3654651586828175,2.289354737509722,5.658711776434665,0.8592265471646316,2.9625280847885747,2.9764246604821913,0.07912333934617043,0.4956264011447738,1.8944604698772622
75,K27M,193.58078099375527,0.04481162807551256,0.2910656968541786,2.7423396116778798,1.4609717696477222,1.335036645805046,0.06874249611185149,2.294646824139543,0.6653932917572494,2.6475064863866598,4.75544625424805,0.24067868539274073,0.9080961463270798,0.11110649911328893,0.12928819329557503,0.20395039088672337,2.423670152861539
76,K27M,174.1709852647607,0.04359121137771644,0.4683022773388712,3.230808214405547,0.02579896592019872,1.2377949154181886,0.03405119962465772,3.0113527382536063,0.38857012610594643,0.6133689772380522,2.5158826406677126,0.19394552620832903,0.0016072310638829837,0.6956230508464777,0.02715919690849781,0.14806565779898853,1.2040241673216228
77,K27M,183.88451467064795,0.04216431995921402,0.4988128158994296,5.524922815093365,1.275021269102095,1.7827439954378728,0.056851665294513846,3.7497400089633963,0.514678485047961,0.7142037490357184,5.17280489822095,0.08312716557541824,1.899720137926496,1.6218614901152082,0.13719598180299375,0.0712890238842415,1.9175404826741156
78,K27M,177.1227558510939,0.04370103064559428,0.3867905510696917,5.154366953693622,1.2840128541657003,1.4727636258206134,0.06843418794324709,4.183496942661788,0.18664843632276054,1.30682134313986,5.50926992590004,0.01001485931397323,1.7546838681800956,0.19895888497923042,0.11053705077241549,0.6358969694717356,0.608748498521931
79,K27M,188.25952668171652,0.043320908566772856,0.174978549311734,3.3696838801434152,0.7138805045452851,0.5553239416057082,0.04219277674016942,1.4977012535159566,0.6864601855294994,2.2598119735601596,5.3054375694109215,0.8286703198849952,0.7800683667613486,0.012849992541136803,0.06709171997327736,0.37023365550978127,1.7761492386528963
80,K27M,263.26686401878885,0.04698825047996499,0.05646335543445047,1.6052930940033368,0.2298264971115791,0.39620266901174217,0.01877805650468116,0.4779055811593358,1.1194677128913901,3.969324939213333,5.458046292986819,0.27429649178920307,3.8474313158676345,0.7528125971707791,0.19170688433095392,0.36430993047078974,2.593072987250607
81,K27M,255.21035897916363,0.0483863178110151,0.2615952599609558,4.861345813402837,2.7657943664734512,2.8429176407774714,0.05475841807312479,3.3047711867390257,0.7722944220665124,1.001486202109577,4.993643207395472,0.3593054449596975,3.1303947095862963,2.3918278719420583,0.11818580728448942,0.3809739687453783,2.016733428950512
82,K27M,234.43467369365345,0.04405785102312964,0.36532573200621454,2.7604532095162795,2.6309008015184854,2.9021455732876213,0.061025797831606776,6.861229925822631,0.7172874439012134,3.0857212976071797,5.137803965933101,0.5625867453162107,1.1663070661161048,0.09840711185033069,0.14692103730540143,0.6520858954714419,2.458548306695186
83,K27M,216.98469065642774,0.04581114209839449,0.4807503976138817,3.783735338716328,0.4954246143300856,1.257826641952912,0.014472105777857241,6.292571950721447,0.8528120617349108,3.1298722311563107,5.7801637517907665,1.132985054814919,0.4198702731485788,1.5368040596668942,0.002156074165985608,0.9918854162196903,1.9897807129968845
84,K27M,267.4542941711227,0.04709063776174388,0.4802901975583605,3.401852393235773,1.1788405847735017,0.9833116398987399,0.039351080498375615,1.670927562680593,0.7715364040005765,1.0872966935892943,2.6566729273458884,0.9446434452217048,1.0213419442299347,0.11640576511230716,0.04409365127435887,0.9054064334185937,1.3322230725991993
85,K27M,190.17915950455162,0.04421434612610925,0.23542258441577463,4.82303329565274,0.7927619677996809,1.6098395821367912,0.061712093585653,4.257441741423477,0.8139943500729003,1.3231730745486538,5.625079014824819,0.5150808495895121,1.569129997643695,0.2542018556717345,0.17071910459828227,0.1448692709249381,2.464516272661226
86,K27M,205.48494319771152,0.04371849897979701,0.4541812221182652,3.3308724881481364,1.8797420711471997,2.339989073635357,0.06983472122465471,1.250935167020024,0.38987159808267,2.386037963761316,4.485995260695397,0.9810720121595975,0.8657104503784704,1.0890888173779703,0.08980750915960387,0.2357257007909604,1.4314385060590498
87,K27M,177.04005956076452,0.044022800088254814,0.2821417068640016,4.897271117062839,0.5824221201720605,1.4390107054615913,0.048804549877205526,3.6777004317095696,0.7103362465468533,1.5104862201736848,5.668959466455928,0.5619253854114812,0.7413496879837308,0.6102413999674873,0.06424288024575853,0.03855309228874074,2.5294240050847097
88,K27M,276.0309986650699,0.04601639917672873,0.24665083575031257,5.8608253222733016,0.1477602469749405,0.5138425205881232,0.06096362031199379,1.1240746501223846,0.237831289164683,1.2383309008042858,5.527875477195554,0.9929809673666823,0.06419441050737643,1.2333952205974552,0.14173012273967672,0.026995340620755592,1.3358799934782348
89,K27M,264.68052157901127,0.04867199203491268,0.4056632166697474,4.109329549549826,1.8557932946263378,1.2378659029793124,0.040722777953480976,1.5836901818337057,1.4509555510539625,1.1930363406622295,4.128648523440186,0.8136869526959237,2.8528890912184526,2.3722988499449524,0.058379138252757756,0.1535606752703172,2.088163469171015
90,K27M,183.91924676789358,0.04335541128764914,0.46389795643885184,3.7346705785383607,0.8088980282521219,0.6527403198408119,0.05139452565819421,1.5066880012540391,0.6559246897820263,2.4019138157650377,5.086080342330138,0.7337486602092428,1.529564017872822,0.2334820817327888,0.07006845025425723,0.12300722008795069,2.4175533506622418
91,K27M,253.58805182739354,0.031993025624611815,0.35768300052280394,5.306115784535518,2.706224757518301,2.2101905425631645,0.01905387365900177,3.6651280572765605,0.826439035539638,0.7723654224282757,5.847022958218838,0.6516592684389473,2.4519632659819024,0.28170231476444174,0.13078774228113058,0.006832163370075028,2.530383331942854
92,K27M,226.96430937763955,0.04766573724792941,0.4403908072203272,5.086651874449273,1.886589048551671,2.8288672744977488,0.023125434187182808,9.282119589712678,0.6894390992635989,1.6719485335834987,5.748393036417672,0.33387503674284114,1.548686602138033,1.6373538073341438,0.034169923081539794,0.5708057843163044,2.519319577868866
93,K27M,302.8480611980269,0.04923298097795559,0.3719230307138037,5.427987377072261,1.327067820658378,0.912925620597385,0.06773781665855598,3.7235559091074637,1.0337171141649888,0.9619254753980884,4.618152909199496,1.3702203799065904,1.220757988170643,2.0356597643543726,0.04990367913727105,0.741381656661459,1.231185056457905
94,K27M,196.6931923982866,0.04564102809852995,0.4408009921065597,4.2465443639735865,1.0230341628410302,1.2120106971512514,0.025728821213884666,4.936432038690506,0.383795196304749,2.038069016396044,5.047036469858633,0.07639216872157932,1.9027765257743747,2.2915680390484323,0.014627251812628358,0.6606023736667911,1.0053083353195902
95,K27M,211.92881971529192,0.0471717869491005,0.3805167681827365,3.4545602866998326,1.6881911328110495,0.9163598330470497,0.06953301818370353,0.24177400499536983,0.7183443058288589,3.6009901352728986,5.864467271311122,1.4666793610139575,1.2014445498858048,1.5542100500591942,0.1756906589046362,0.28927507240551553,1.7187607279333201
96,K27M,179.86092829861587,0.04320989863673817,0.4917000489608225,3.8315541705994858,1.056904508370269,1.2162033951229063,0.0672534375811131,3.1262538205760717,0.4945854567926104,3.4016247681313474,5.989002001558379,0.023457061448060257,1.0706697071987368,0.28731463551323566,0.11318889145446182,0.6208917330990622,1.5454535683442323
97,K27M,193.7171458756019,0.044266918055316934,0.16264550873320033,3.531376967891686,1.1345349940098564,1.25955521139601,0.04863553914595111,2.0756730280987665,0.5533493795115446,2.264143209084323,5.468280697986427,0.48486373982504055,1.0952898350487832,0.40473552003161956,0.0878213801567324,0.6575232470634008,1.1607486200986772
98,K27M,244.21374080150898,0.04194002684564969,0.4965636836968059,4.110126070344656,0.8159339084212083,2.87553517573099,0.006828030234612763,2.406071885996597,0.6752202484305028,2.651728935232533,5.859814171457598,0.7863219564906763,1.6940474412243895,1.8720838715877854,0.022079778788948012,0.19869270879026965,2.8226185838027202
99,K27M,295.0607427496004,0.044188710451153745,0.4824468118754326,3.781567089953035,2.936353385372739,0.29819030159179094,0.03252409527800361,7.167792050324159,0.6887778794666952,3.7101815166846293,5.952679993816594,1.2054847346273265,3.309915395333062,0.9760831307971418,0.141886930140015,0.25469082924938125,2.6636107255254466
100,K27M,206.08658998023077,0.043110568669112594,0.2318827980921896,4.62179291694742,1.5690684932357135,2.9650560444802205,0.05294922672827908,5.81424219523776,0.7965205033444089,0.11133435034613384,4.370553691200348,0.40434216485045155,2.822537261806007,0.35229805367366956,0.11257700519239207,0.025963509644494908,2.6300236094088776
101,K27M,186.7934620035875,0.04524009627895757,0.44386318893273824,4.711112678669941,1.5779192550058185,0.9804187404436865,0.032383885633341575,2.7062565385943933,0.5152474082726611,0.8354453327400535,4.474577218690383,0.234350919576672,2.643357088552363,0.4444943826131731,0.055589955091542416,0.09002746750498987,1.8647795588693317
102,K27M,201.81202202147472,0.04526742473432528,0.3122054028983269,3.4982840816700684,1.7480138456894505,1.4702254297821953,0.06535634898504432,4.4798778531681975,0.6827509497835098,2.304411899618021,5.128712314000195,0.16779468819070112,2.027841557950937,0.1654964931565038,0.14972478803944586,0.40149987030335577,2.7795687090839234
103,K27M,271.0006208462547,0.034389186966547046,0.31009276391283636,3.9819031716422724,0.8930893089625994,1.6712800412129594,0.06578942307472774,2.399287129917697,1.2854849970796667,1.648717812032005,5.462764288873555,0.4448394498273808,3.0279607967797126,2.056671131975177,0.16977038429120367,0.8537092348417445,2.428946494935416
104,K27M,261.8282965667854,0.045893051738505664,0.24971085832265716,5.248270881270512,1.3069881356731943,2.4143686537759317,0.052428561734089246,9.993937526821913,0.761592198403393,0.6791793616496262,5.223526535476848,0.5330887436583355,2.728853667479914,2.7863635737935395,0.03893033664643786,0.9838508874160774,0.8310020290415496
105,K27M,190.3103399339512,0.04446763017640623,0.10032812658973451,4.277993914004314,1.4273210945875072,1.4946257267957177,0.033707963298487895,2.1177995072255227,0.35301160467603815,1.8851696926006896,5.904051434159122,0.2582562232035929,1.2208371997177954,0.2156645528586853,0.02334001178058681,0.2683286305337173,1.5643346537183191
106,K27M,178.4417004208579,0.044944173787776785,0.4543915422363664,3.3282887958312197,0.5956135352879104,1.0406370634642974,0.02300222899545499,2.836237944306001,0.36184480777445477,2.4766725181740665,4.438692600497417,0.06293506947836712,0.8866043395973752,0.5626396114400316,0.00636804160678484,0.546213234390306,1.0703592381195546
