run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
59,WT,283.91684278990004,0.015240139326565788,0.37699630864412803,5.897825707107045,1.261141741119571,1.9996903385637763,0.06665409335992428,5.614698133648791,2.931488700575537,5.576936297779598,0.5205356184331587,0.0899141068609406,1.2173313932253478,0.08213985983202221,0.5364237706575241,0.7984436634768476
60,WT,332.43588862450383,0.018204607813120756,0.39744557546133225,4.156742853182704,1.6524848384061914,1.354475877696589,0.03485049661227636,8.773125192986324,2.4650451331643,3.8057387397382705,1.5677872508060406,0.3601214561487386,1.0548591491893502,0.09344159307107049,1.1490362945572565,0.19743816170810652
61,WT,280.7813473942954,0.01677124310016519,0.42384412334853977,4.43623051383866,1.7027581073325648,2.648313552766981,0.05562222737824017,4.966491000725707,0.40116440697749434,4.229150229906261,1.228122186641228,0.28334187677434963,1.6666690038808363,0.03392747699073463,0.18964167145111416,0.5100899192308084
62,WT,313.04635241625766,0.018948699918965858,0.2243015660498349,5.963057180972873,3.2293014596410012,2.6949536517646884,0.03856003009674815,6.358601160839498,1.562297128200167,5.827672115406461,1.5630414769911063,1.2136396596735932,0.4883940018149912,0.07003348512313104,1.4815115892880648,0.3057123377117934
63,WT,290.6060778067763,0.018426597210830363,0.27901840978205406,5.4315783849392885,1.0294171760578577,0.4605237263837276,0.0807330500877661,1.1626753072444633,0.06907312980141755,5.1359609981962535,0.08225571274102483,1.0106243739317202,0.9391561108721771,0.05168186708837213,0.2508953814278736,0.7845211867174666
64,WT,309.7086114322061,0.00658080863844546,0.4859047915558721,4.51846501924713,2.9539772176476298,2.0260109385404332,0.08331159546816222,5.624437692022395,2.30688967455936,4.374018517608691,0.3915610860084705,0.2696993687674012,0.24224234203743134,0.08454399716756685,0.9060770935773761,0.388187543953435
65,WT,313.1413823146194,0.006951178547757472,0.15981015538368804,4.282173204840178,0.9024623761207292,3.048290306075171,0.001958431695116891,8.221572272978136,1.964197469454292,4.232659127398058,0.020560804818290555,1.1020084330115805,0.7814214307807821,0.0015203198813128066,0.8404705008808397,0.9853001116030404
66,WT,292.6149382683615,0.013560254026234807,0.40786512038003325,5.7611816661324475,3.781756171102544,2.8402619178725255,0.07933329376116618,2.2217365310329638,2.3587125994684124,5.482441839754347,0.3258929719478526,0.6619710695098352,0.18431404673926385,0.045926083356637885,1.6805441327595934,0.20349234916748246
67,WT,330.1186272507331,0.012542095670956785,0.22937175149327882,5.398743789983095,3.102073851081185,1.7357213275340542,0.05697138449168519,5.487623976006178,1.6978800063763142,5.302737441200976,0.3191395966414449,0.5636580257255871,2.888526940823618,0.06309403658946083,1.6080129613130922,0.793177963755197
68,WT,338.6118808211921,0.023927130755694418,0.3326442863961928,4.755446169715429,1.4097565121131632,2.228137430362972,0.07983068907497486,4.921776890301248,2.1203530322036275,4.300022399456788,0.7807278067760746,0.8874699389094927,0.06300520771771678,0.06412026165964396,1.3665696755225532,0.8182425076829973
69,WT,325.7911910255513,0.01801013355544665,0.46325530879954513,5.103933920212754,2.111289136210639,2.6420343190977125,0.05880421539712982,8.67598828077972,0.14982321370767393,4.852579994499731,1.6609453849208926,0.49388721371787175,0.20265410541077156,0.05085607360163421,1.9548504098758486,0.9317581718424873
70,WT,314.59481263411243,0.01826880906620803,0.4810008065023774,5.3890795229842094,2.4412895218562,2.87253063641198,0.07675432119924172,7.171057235784648,0.793791852798742,5.110764350175395,1.9268136222227845,1.058562237363477,2.2812732247937504,0.04763062414157628,1.901270849757927,0.11092361743931552
71,WT,334.41701918092446,0.018313630269691496,0.2624735922136783,5.867432934295779,0.0995656869561552,1.724182845333022,0.055939961884188115,1.1289388108239515,0.8827500009882883,5.530694871091434,1.1019941345738726,1.3939707739712444,1.325403299868516,0.06730051669786667,1.0803986753483783,0.8808653320506341
72,WT,222.01167317386592,0.017018035181070333,0.3477994324915908,4.979348672767829,0.11611135866316792,1.687787771820408,0.08714904322780395,4.234678570039336,1.0630749785143239,4.678802017922804,0.006032099830327264,0.004189145901426857,0.6847654032603034,0.02355192891100661,0.2559808994886202,0.6799459746486219
