run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
91,K27M,177.05313423343352,0.04401979074068965,3.2766371421836693,7.374838129630634,1.5210904002943588,2.288320332386822,0.08909667708923365,5.983514610008248,0.31154370443099394,2.0414545210243324,0.0035591344783349583,2.0639501384190146,1.2641447510824269,0.1460753230554754,0.4345735794978759,1.0340801450026849
92,K27M,234.85892235485528,0.037245800018219304,7.174584460013954,7.14399073713619,3.2584496275477326,5.957094127230092,0.07126530146544571,5.794049018654077,0.6601672480624098,2.697813941014458,1.4705532236336119,1.6993589564255507,2.6258114254918543,0.09403121436884554,0.287322576869473,1.3091417627713586
93,K27M,183.50136975832132,0.04352627046228293,5.476141140698724,7.7763852994057325,2.445379560998383,2.87088951168729,0.082982015211404,7.71257386620974,0.7819295415891896,4.866323490008608,0.09430567214404414,2.5504340037270303,0.7025341175709355,0.19394819621603365,0.19694481967211222,2.8464143185271533
94,K27M,221.7380274889255,0.047733266524245,4.235967654582915,6.050679324572715,1.0574078498491772,4.5280097978294584,0.065446989058326,7.455938691201089,0.8748731695195862,4.74099817766284,0.5360932665107687,1.2349085945587257,0.9212943129359203,0.1507059421151048,0.6628386696741464,2.3126329065762317
95,K27M,200.88973751562486,0.04044379787775123,5.404301113388493,7.032060424764202,0.8793757487809255,3.9008668407714535,0.06274625151868499,8.929613727324677,0.7481343744938894,2.2968571143841388,0.4241675231435126,0.8645830701273867,1.0486976989103054,0.10518233691558923,0.6262391650517594,3.7949321797117275
96,K27M,177.25831899862965,0.044266505299310706,2.72062238418025,7.111900622175507,0.2988670834918791,2.5586431447359663,0.08222405099407469,7.188583863401921,0.7950969361699689,0.8381048980005982,0.8877936968155653,0.33355645806721457,0.7865682012690325,0.1291429270251716,0.06974256912875178,2.701367985123042
97,K27M,177.97622355854978,0.04267601346521945,5.378799430958996,7.975881192866499,0.9461813619533103,2.819374233050582,0.07437348349060173,7.932547285286663,0.8395430048113418,5.344948931954946,0.5602554585171995,1.2109207880624178,0.7616839186190204,0.1250550045165077,0.21344897497047527,2.7471224113553676
98,K27M,178.3324472955085,0.043300070038468544,4.774177304926564,7.20261216377428,0.36375993276931573,3.310446074343127,0.09631864615012398,8.305864874762229,0.8592950126557667,5.781708925996836,0.396149369747056,0.4303666225562603,1.3303337337778092,0.1616194037457516,0.19829406575267633,3.1916459735254605
99,K27M,176.75855766569882,0.04420427819117845,4.532684637244523,7.324407809182515,1.5887971613168073,2.193929818040303,0.02246465809759875,3.4784392490508513,0.1990232701543397,5.484061819404994,0.24800053939952227,2.212621484294393,3.406177802400634,0.007528677258311778,0.18891644219705378,0.6912996190021695
100,K27M,177.3198166272308,0.044457252946101374,4.471366605629227,7.962420615106462,0.7203503121743885,2.790076465497254,0.09089717693997872,6.8950248574426185,0.6558169173705184,5.252625176230399,0.7400707784740267,0.9349859010928921,1.353296214357467,0.15745089214869654,0.23549325794516415,2.134208184505523
101,K27M,226.72227617256692,0.04335618070042798,3.43872384739446,7.838978004498919,0.47367570423877803,2.5647170738985725,0.048173021905051086,9.174785620729482,1.310993042011479,1.1793577307407042,0.09880343349477627,2.1823378858122586,0.8482318574168998,0.12160399524933324,0.5116509218901595,2.17431334297919
102,K27M,222.62422836798376,0.04064805958178883,5.86970345340552,6.699194264256004,1.7897285086467378,2.7262143266282295,0.03848060011914883,8.562861000782087,1.4990402198919024,1.4805131342382727,0.5537491680100706,1.922114363974806,0.657897699536754,0.12376015698316806,0.024448993409268427,3.9622610754289456
103,K27M,176.29294041596293,0.04468939543085651,3.911605563723125,7.707327853511521,0.840191984644195,2.9119539681059052,0.02015592450225975,6.367385599049492,0.75733307953466,4.320616716857084,0.22640442213529732,1.093703759490932,2.7295014120189767,0.0017961935610439671,0.02117310054680141,2.6754733075841424
104,K27M,245.41361767120725,0.03732073460986121,7.147828025905692,6.545852310013679,2.0904964759755784,5.860870346061209,0.045790175271846284,8.708074130790337,0.6952860123602153,5.363779058007642,0.12219795074699769,2.092936984493898,2.1029801482661865,0.1295926025627437,0.4018913322787836,2.6160498561695995
105,K27M,223.04882731764084,0.045614457431540446,2.7897420802116795,7.952389832686638,2.499444079338944,4.521268354168253,0.06848118027160309,5.095741224035786,0.7353579752943195,1.9424414051513188,0.22746227557472343,3.615687039794796,1.1810464647573946,0.1826048244913834,0.30879740925612664,2.4356191858168614
106,K27M,219.232373326292,0.046678042972006506,2.5353754611616557,5.477381452888766,0.9165926760074163,1.5421510054641356,0.04271104119392849,5.925029529909926,0.2776520943932283,3.355592232768367,0.7298699616880462,2.3828516181660397,0.11028593850374202,0.16403807662475842,0.41383893300945046,0.6668727194726163
107,K27M,187.02841576772727,0.04537522783436356,4.6466774618421205,7.734245216722133,1.7976558995806837,4.219599605993637,0.06655872860827991,8.249783472725973,1.0128593421725225,5.113092599469848,0.0061539610123627075,2.042672623740321,0.7142735913720422,0.09305637429138766,0.17315450015828449,3.672943999205287
108,K27M,177.34102668490362,0.04398649011917242,4.811975788780482,7.583275660831528,0.8536469519574266,2.982917289080794,0.07602362570052447,7.022023114683556,0.16720842874329925,5.7632262673231,0.10737954314311804,1.1265338637944464,2.1940073894163494,0.12038529857671741,0.7087581925470994,0.5572617089624221
109,K27M,185.170972171478,0.04256251523115455,3.892798980569907,7.462281455737109,0.3660924673002845,3.509198691540699,0.08637866464415739,8.773887787944904,0.8442440070884742,1.7573184831580806,0.6165791110160279,0.3732492119906763,2.706087347525422,0.12543889351976187,0.014486472216441199,2.833269378623919
110,K27M,228.35151831432216,0.03891299697811414,5.970193646724873,7.551923921188473,0.44010237497125804,4.673807312835617,0.06296384308407459,7.325083093573072,0.9077895084190555,4.586485994391566,0.058480796821272385,2.767731785952476,1.5441897093379469,0.1482956019089576,0.3304940925141767,2.58084861041256
111,K27M,224.9375244692906,0.03827912052746534,4.60037708959801,6.471414659402486,0.9923121103360588,3.608504702946912,0.06021041117335482,9.366437033314792,0.5185162578256487,1.1269713159959314,1.4798877448195427,1.2764959241094844,1.0896999398003957,0.0638004315474282,0.23768093535732326,1.3762509039286632
112,K27M,213.8846067735119,0.03694918373101564,7.58152539446953,6.134222870941173,0.4875714152567858,5.529841537833196,0.016558090938859567,8.913285568578793,0.432065204990113,4.734731159237444,0.09988226683662815,0.7300738502733874,2.5259934664100165,0.003297321621674021,0.6604167525044126,1.4511769999041262
113,K27M,250.5475105756473,0.03638764844697309,7.7802603405904325,5.464781728861774,0.7065666185152544,4.257149271616623,0.05995996853688807,4.274443856726268,1.030106213576988,5.010951738695264,1.268289452296753,1.0458023437959088,1.7594383970458543,0.10725338729410153,0.4224851060221855,1.9383422219343418
114,K27M,221.64301715884653,0.03895915183458901,3.26262355233789,6.710467429122386,1.1309745646752247,2.45959263497289,0.0964572713970806,9.448177302563618,0.21951432307179575,0.03437751025046154,0.13154565322870626,1.7711561748399995,3.789913311726438,0.17119099405324315,0.29778090818866576,0.5307063866160697
115,K27M,203.71672329096162,0.04225072866161096,4.8105928906876,6.102480082398349,1.9790941548480814,5.037385444923256,0.06164735320315014,7.573226181142168,0.6166478628747951,4.257543606850711,0.6210784315704524,2.0106050792232124,1.8326548780753207,0.11095616351432433,0.14777716769629823,2.1031559307927767
116,K27M,180.1525644909416,0.04404432243572333,3.6575616655250323,7.8252480576417005,1.4881856551243187,2.514855041746632,0.0911878927609234,5.187181926338792,0.546406312888799,1.7510739644813447,0.604126333977274,2.1409578412562444,1.3063326234830197,0.19651789015780333,0.24079144757786303,1.8043305673746823
117,K27M,185.17811085816538,0.04290807417190387,5.224615859555794,7.801310045867252,1.4028121746049533,3.2703970158926574,0.089731041537008,8.676460867829325,0.8219468663802219,3.9898748162206044,0.8262325432084847,2.025080218795032,0.8514417870876589,0.17185470572817826,0.31020757438488017,2.836646484887011
118,K27M,177.7755969066817,0.04369356111906829,3.669103126501645,7.678305393910841,0.6762282573840926,3.4489981235009735,0.08333679147636716,8.813424658339407,0.5166623219019447,2.128192265757673,0.3358620019134328,0.8027164615109629,1.8664185760532794,0.1518358105047505,0.5316689110772919,1.8249848060530625
119,K27M,180.78019613766298,0.04257067525331914,3.801573438880692,7.358868191026646,1.340942233013568,1.948929038180815,0.08897358267022802,6.874084757462047,0.659791157108843,2.1479340493279278,0.028440025554625298,1.9872781711428458,0.7855019635357209,0.14171844372507564,0.1829884743898289,2.3300487724743735
120,K27M,176.33035445618805,0.04359590636038641,3.525870850758464,7.617449358339835,0.6626972543352394,2.9958255609569253,0.01765916708076502,6.967483482368203,0.17038074282390636,2.083691321186194,0.4935018717763304,0.8400406537738868,2.0319738492393977,0.00011003547185495504,0.6907681858356562,0.5485546657157431
121,K27M,178.35753572788025,0.0442811773364165,3.1907511093997454,7.374964382076481,0.3031634510344465,3.490786711800864,0.04961454401909848,9.24860585258039,0.8242781829894105,1.4286736568252372,0.25509548536856547,0.33994139848252125,2.686502387393397,0.0641319230129968,0.19286285101175188,2.901756170259119
122,K27M,221.7127257004069,0.04744558263539315,2.9134115096928204,7.267645515971884,2.1520642750790735,5.7240365949632075,0.08048654162126412,9.674485797994336,0.7627277838203805,2.9068910711116276,0.2883488384291497,1.158078913042957,2.8555276336039244,0.08939741741410313,0.43105336910074044,1.7207494661803426
123,K27M,182.2645626292125,0.041479413221630936,5.835753757392486,7.718871337561091,1.2046096620211875,3.0847092434953054,0.062285587221005884,7.082608219335231,0.6132459488623463,4.352258133028841,0.5094529990751067,1.45165889773668,0.797007500438602,0.11728593501605587,0.3651566074455488,2.1402106704695183
124,K27M,216.52824528920152,0.04370000613125507,4.439757879410079,7.247244596785281,1.4962248029085936,5.110905916059923,0.08216878948481879,8.689584782640825,1.1684085006347225,3.180890060827111,0.7566082951607673,3.776315878547267,1.4121967012114707,0.167483746057366,0.3576519782255891,3.381648157456671
125,K27M,176.97605796592205,0.043854137189881806,4.023250298050412,7.166816472585139,0.6373351015664154,2.8404329667382533,0.03911471740763898,7.627089413804415,0.43092016717053117,4.622488866391319,0.1905211056571547,0.781191408331177,0.6287303871392316,0.037096077019772855,0.5953467324892655,1.4841777039123893
126,K27M,194.6243610315577,0.039287887224273225,6.872141737688705,7.857027896776833,1.3149053625152416,5.0462344620684725,0.06229177695550728,8.337024391499302,0.8102618942638683,2.8638753221388655,0.021964455573428077,1.4525760411837447,2.5380851163668927,0.12356350387432033,0.4636426332547529,3.212450893302376
127,K27M,256.34902079557355,0.04509015579727649,4.045623885734079,7.466621264286497,2.0016504599726064,1.9969287041540724,0.07114622928995004,2.452192524985184,1.2932441806208987,4.319874647735864,0.15814175235843775,1.926320332693602,3.898825216002211,0.07966320999715992,0.9030726593658075,0.5201950708089367
128,K27M,199.36525159013462,0.043084139730004564,4.062437580505821,7.22806413005818,1.2920607404341178,1.5388964848330327,0.04278508931634716,3.4789737611784317,0.28084129751346976,2.7824687715867693,0.5882687347887795,2.0218201853485587,3.392522316788214,0.07547829444523747,0.17082508586335476,0.4884391959626013
129,K27M,196.62360982005103,0.04117577219979262,5.5035597247711685,7.620234850488151,2.220692845010169,2.595467457659427,0.042182243440121926,8.327248810348873,0.5979228011897184,1.8102589157901225,0.5448084605575569,2.558010906431762,0.45709205859648144,0.10638495049429024,0.32988100950993093,2.8481951994238646
130,K27M,177.04744435679189,0.04382375968864854,4.8156031755422966,7.570138218165919,0.9237549792761096,2.8780975411092142,0.09714584391520704,8.211302521907502,0.5943337148334347,5.915605348741121,0.16198603557528912,1.157765895143903,0.4752042040585687,0.1721986744218068,0.486750839233263,1.9930182183552416
131,K27M,254.15287264381266,0.03913833746900263,4.815675709763427,5.6294827025288985,0.8602846067945586,2.8691662749842886,0.05349317850893666,9.380863157555414,0.48852780953088193,1.1150336826443588,0.6177996964081344,2.9012048140415665,1.0479607904673358,0.13838990377816734,0.963938041715342,3.1861735573838113
132,K27M,217.7178275106811,0.04253633134716228,3.317188492640311,6.970271006487021,0.46150683689748595,2.9318107938958993,0.03339245921655644,7.78985131208849,0.653559827951156,1.5083034893794725,0.25410069620227393,0.3346717738531688,0.5603257285041172,0.12945425971789834,0.5430473042194861,2.5994874545523152
133,K27M,210.8024431111412,0.04454898899233088,3.957933407642778,7.897161898517593,2.1043237416616396,4.989218190211637,0.07590926520189244,6.903181781927748,0.9212077389699197,1.2639134350565495,0.44838802596474164,3.4416693096949005,3.932704485811052,0.18251926104331956,0.5524855057618274,2.080998340071256
134,K27M,176.2394933810873,0.04376761653522094,3.960995847692459,6.27838114424325,0.8386224604911383,1.8938127439612182,0.02084612806084746,5.636973812071827,0.47016539876371305,4.8317941066862575,0.4642850092046409,1.1089403281935166,0.3306723675203212,0.0035586726153431125,0.2383499536117257,1.615576067037181
135,K27M,177.18151871591067,0.04445050729764877,3.1666086902311372,7.671691676273433,0.636324039109187,2.461992422650333,0.0964527663729068,7.618970521486403,0.7940315102676294,2.006911948805826,0.762626412796397,0.8531910334772459,0.0509576546080893,0.16315262267585764,0.1354835887454151,2.8145227745985855
136,K27M,185.25056781061966,0.04328827232523723,4.42015847525812,6.857097789017103,1.6242255461792787,3.448179863181888,0.06967186769447359,7.485921917326273,0.6038189822915099,2.9963348417696523,0.6990354481601934,1.5339654183246356,0.49595906420922165,0.1586776324725937,0.35553308377577364,2.0691315775368317
137,K27M,177.2953111108971,0.043546667541844906,4.285659656370025,7.7564137377560405,0.980539675454993,2.211312954936779,0.09472749252127474,6.2543933431458925,0.42706622440611164,4.140885575906734,0.7064269466465115,1.324163444129944,0.6089237224617053,0.15993704859425015,0.3321843726257657,1.4759735237261433
138,K27M,180.1905698274424,0.04432966305423415,3.972907394653855,7.857826590875246,0.6176372174317812,2.4824175474961683,0.05643549903256988,6.635137427166885,0.8303614548831244,4.870845212904181,0.18669852981249604,0.9359389198868963,1.7467443965888503,0.07752028245043403,0.05959042043553933,3.2769468693078694
139,K27M,178.81658937134233,0.04222552117899512,4.749680004124539,6.709449096676812,1.4622610169428263,2.1031296210390176,0.08916823110654706,4.268784941133435,0.5185330348728114,4.7505717066191195,0.1378123718733178,1.918878515174778,1.4984351052807212,0.16251035262146624,0.05099716370466509,1.8940650673748922
140,K27M,180.99782847625346,0.0421280242227134,5.5726922384420154,7.35141957769016,0.6290240427804263,2.2666581291947567,0.060991753349409907,6.147191984501177,0.33238753502323665,5.372800923536604,1.220388542666863,0.8140511725472311,1.217700448590882,0.1260677958876869,0.34252117174082325,1.1680890606460403
141,K27M,219.41160135547034,0.03791553197096607,6.13767723077222,7.170265073361994,0.3861086374075917,3.908432906727411,0.07761278564101247,8.07250517370925,0.8594070783415735,2.064340844602359,1.095017631784866,0.5412106622669386,0.5991890825601098,0.10756928531082077,0.9524503952672467,2.765503887121043
142,K27M,176.97230321541758,0.04389843300782419,4.259197398597297,7.71082286115021,0.5628077274159546,3.0784596784282803,0.06269152758267482,5.813224974747496,0.39524299203440466,4.764151895413014,0.20493581860178117,0.714752485804109,3.9419941326826624,0.08853337320515604,0.31901130136790384,1.3216186678396262
143,K27M,177.12967447398907,0.04430595273344032,4.140807843955489,7.997542293458157,1.1811922270261852,2.786813500568241,0.06919120710649798,7.069451926332443,0.4884323804685351,4.129373115279257,0.23726876909178007,1.6506811478868264,1.4091087118479484,0.10557888142826577,0.38560567360889364,1.7376874172309011
144,K27M,227.40475778623158,0.035973336601248226,7.070559678363656,6.333481567839923,0.5465334536448685,4.108075264665668,0.03825465578822202,6.6560211704299395,0.9602522763262953,1.3050741267570733,0.9294749987687088,0.9375039283159496,2.339782575290273,0.14500427770435276,0.26528064432894105,2.8735743533748606
145,K27M,199.0307160367671,0.04209565302290773,6.190674810223912,6.808829876645294,1.4376076905218989,3.766947219011719,0.02291086265721579,7.135075977285665,0.9676997437938576,5.897746503883766,1.2533719018958447,2.1331517474707624,0.5340463776540728,0.014717864625179334,0.14369761763670275,3.120578352419847
146,K27M,176.48462888747454,0.04357429713031486,3.9464869350850904,7.494385746605131,0.5931713990344832,2.470510375903752,0.02199695805289989,4.481325183111606,0.40515330038192254,3.721196371242984,0.7765409463186771,0.733532351437175,2.6837814142185086,0.005031806946906898,0.17112818252782924,1.3515934522950535
147,K27M,176.52620940823718,0.04399941204088503,3.542251772565805,7.637774694289713,0.7443949687096783,2.826652143780632,0.02557693782233453,8.417529285920516,0.9604835373451547,2.4221995684015267,0.4580211513528222,0.9452501161744264,0.207784672756683,0.01363248366255609,0.15419536307258971,3.250491287727516
148,K27M,236.49270553565034,0.036470066652494866,6.875146183626379,3.3173822979402035,2.3872255450987474,3.0162321069082334,0.06741367866800765,3.1739131613178824,0.3176933170690765,4.540079212714373,0.07001175396454795,1.1649795246247963,0.28200747999490416,0.14264901418712123,0.11811672303405335,0.7712943189282067
149,K27M,177.23742278564944,0.04337907849424697,4.332986609455765,7.116269713740601,0.8334148482842073,2.7756471776569334,0.08821556446856633,6.437585424712574,0.6205986546126837,4.6811439807973505,0.13482240384761923,1.1184983936225326,2.1225617876453926,0.15081503868660415,0.1528372926011855,2.2740019219658025
150,K27M,183.412573635951,0.041961135030448946,4.167495132823782,7.798805394928388,2.547712020122411,2.6262096865366487,0.058013725731120847,7.038005224353075,0.22899751737453763,1.327787744752374,0.08088415865740414,3.2167339802690105,0.3411466581552398,0.07654487986813333,0.6041945200290906,0.7236339946449405
151,K27M,215.86887210221667,0.04351418668611315,4.642083482307488,7.1479439918143965,1.7501447681991693,1.574121532336013,0.08457644403654423,9.695979776902137,0.6848534850971641,3.643031826099217,0.30833615985340757,2.2233507904693397,2.646220570287403,0.1376038581262787,0.25340131722670584,1.7589266653840143
152,K27M,181.45542805934875,0.04307239195957563,5.212207003946757,7.8394970038360885,0.3995377599058651,4.53733336644746,0.0984341478198161,7.9883846504524465,0.8999170897103459,4.917431611020092,0.521061078635812,0.35289512427405134,2.744602810495712,0.19000947428594442,0.24651489950587016,3.25592146058423
153,K27M,217.95829467304316,0.03946859554720808,5.171538598867214,6.7946130584106585,1.0643745837809229,3.016980318783056,0.032633616805924255,7.038093718220404,0.3113860352704214,0.9875538955103627,0.3211511212821161,3.5477148647781145,3.298766953757609,0.11305433335826337,0.6071239628536831,0.8282865047009613
154,K27M,217.69019610800711,0.04199697908972025,4.138434391060135,7.562367019231386,3.1100099846131464,2.8560206196368503,0.06201805411684082,8.996919231190537,1.1442132497077804,0.5412170233244629,0.12207902878016952,2.975299439966882,0.7725828124194027,0.13500456189046167,0.490373596715305,1.534694119538929
155,K27M,185.60456966438153,0.042239667395907204,6.237268164446767,7.526402177956053,0.7236057698722217,4.015268668260541,0.021015304932362266,6.248795973192319,0.7234271139251188,5.393941185971347,0.6735139586935623,0.7440456967495037,2.9429497311441297,0.01841625999462977,0.3297267866855462,2.1693791372487357
156,K27M,176.61986547930854,0.0435866467324442,4.001466457323733,6.355828887110867,0.41457075488568573,2.838230378255945,0.0239266803332311,6.236373641662241,0.4738059705454426,4.77667513557288,0.0020846614392037773,0.5116231622263068,2.269191169112396,0.012009731372824822,0.3183651367197027,1.6773421473652546
157,K27M,209.1311922843525,0.0443247515885959,3.414356079070083,6.7294673760282855,0.2514430268639707,5.3685192786667795,0.05187834452742705,8.026074626582444,0.6231258510831779,0.11227273309985186,0.014798752672275928,0.3226347770895268,3.354780086131889,0.12301362016000504,0.941365622951326,2.7149302863632503
158,K27M,224.03633065999227,0.04361323528119566,3.2889833923083893,7.135352427757095,2.0945042415810877,5.764103741138598,0.06849002775655055,6.318726999018913,1.115493922142246,0.12097238351566286,0.2988054748543023,2.35141437885577,3.5380940133679104,0.1734636207929481,0.704461176943472,1.660613500421167
159,K27M,212.96102711632437,0.03950103608688359,6.304144267501439,7.740730493906848,1.8643893262676579,5.036128428529384,0.0722327746999425,6.332149857526379,0.559572551407614,4.860257441972892,0.5056453083376227,3.1865190017089815,3.3567606299019093,0.14308110524130788,0.21440350869413255,1.8696508538677876
160,K27M,178.13670441747473,0.04356710397277072,3.8228314279351205,7.786077388904502,0.4222787722684299,3.596661565933414,0.03647836816745818,9.83375686715772,0.9099747284155908,2.395723266935362,0.25123669723030945,0.5045844891072752,0.31742155296516494,0.036999257491018435,0.5671321006245844,2.7510672410547965
161,K27M,177.17459235659172,0.04347180415761628,4.012392668718392,7.035576314058777,1.302463311898292,1.5908585772010462,0.08175920275321356,4.8990030535311675,0.3480341982087586,4.208714152561216,0.630882564121604,1.7596439070859764,0.23066038529885974,0.1250611174685179,0.22491080694714674,1.1841995376271925
162,K27M,177.1399708083902,0.043582190633570696,2.9272363230857064,7.591362784057498,0.8807454618377022,2.402781054677784,0.08179500973159409,7.076472060723429,0.8014972671764561,0.4758340785546019,0.7441528863245082,1.1964211340437108,0.12248151040397735,0.13090650961121525,0.1070049797745887,2.770013832126333
163,K27M,177.98136827815148,0.04293802582596465,4.5394372927754665,7.663762809851799,1.6113169682111232,2.500027888405196,0.06907768418428267,5.703718130958116,0.3113854123212377,3.7449567478875054,2.89811250996962e-5,2.2255768397513602,2.208568071650465,0.10701450477980945,0.3613221676845059,1.1576912024610593
164,K27M,177.57731505921106,0.044151415615653535,4.375513535823133,7.95964908880886,1.3174061637134171,2.085185104887584,0.09112706475434654,6.583167034579924,0.4342357366605273,4.777815373060068,0.5225079848635619,1.7915066805536206,0.05303249669906743,0.15644897320195938,0.3456735263158583,1.66749075716976
165,K27M,223.84750239756715,0.04287738702834024,6.202218222165706,6.960724519447028,1.2809357986340704,2.429057463078248,0.09550685312363276,4.6726944086408135,0.7764586975421836,4.238543137309891,1.001834395357827,1.6316372560714099,1.6436754853153284,0.18528853976150483,0.640335950227082,1.5752094410047937
166,K27M,178.2954498855168,0.04348805260297929,3.700519448469518,7.7327978711938785,1.4834546253226228,1.5460593091375043,0.053811643323454575,3.534908718510857,0.30164426933604704,3.2279436080475077,0.7471882893080948,2.0648006005448654,0.8841359747795106,0.06873467617552971,0.14136853380144568,1.16278385408505
167,K27M,178.16662467385294,0.044844725305937486,3.775422533384856,7.088147805844214,1.050270374376589,2.6097809918229187,0.06318194485613898,6.709313676574858,0.788145743191465,5.207504951427457,0.1145088606270019,1.1937387263155455,1.006487282608767,0.08715449154620517,0.03201046435952762,2.7740364405367903
168,K27M,212.40488125812277,0.03925677975109833,6.314794378533442,7.218798305392614,3.0477343160137575,3.0697671009823715,0.09038464836940241,9.81231442068725,0.6117824363340469,2.5771715641621435,0.7310996698471907,3.4179195819786097,1.5965561482229855,0.15492740520100134,0.19477134313477273,1.9982429163016278
169,K27M,177.03114955299048,0.04414644015344549,3.1946609131221955,7.064166086919357,0.6213452387779824,2.9120362259637638,0.0734313570029205,6.510828089627013,0.7598133959877614,2.1344585463708485,0.1962561308000107,0.803520683645618,2.6600898916701814,0.11930000343902003,0.023205500650758736,2.709752398909689
170,K27M,176.84770702152406,0.04412012814307731,4.08252014804675,7.993623271097268,0.45905747879937736,3.546955775647879,0.03619543022890569,7.6142804630981775,0.19896289416709004,3.9842170088524083,0.053653138085324376,0.6220604544071506,3.211625056086523,0.0343836207864601,0.7895698465958215,0.6687272736241622
171,K27M,177.73009391069178,0.044150933223908374,4.474139055322088,7.899341592594919,1.3249504382157562,2.8235329868761054,0.05997544534767569,8.247476505326574,0.19388599967821618,5.325830968625095,0.1848872920929545,1.5573970442615073,0.22213724719419684,0.08170392901198748,0.8590036236899172,0.5782932553465379
172,K27M,233.98490587273113,0.04573192189321576,3.8780327665960805,6.254659330589347,1.7480344525133802,5.362393081643647,0.022302065644182266,6.701861139542668,0.8806172327873447,4.402332074044661,1.1908603489245078,2.052004438099024,3.6407026202914388,0.08308942652494378,0.003928542914175437,1.9981093356425692
173,K27M,205.83800411473922,0.042516855710053,4.481617835813959,7.39627411465882,2.540525214418047,4.664401094516547,0.06366251460707356,7.8595207418172786,0.49639959330335914,2.8372458641219787,1.2399126144271397,3.0834414006594324,0.9891303297841992,0.08500744591618407,0.324584354339691,1.9660083711136505
174,K27M,177.69206284780063,0.04373840104636551,4.651500466494109,7.757933766798587,0.8938199029820929,2.6053900589659196,0.07607036554352481,7.814259836565362,0.4394561911779993,4.4256493054790695,0.8059659793051742,1.1150249373372059,0.48187958435067413,0.1304221886794143,0.5361037241888065,1.5497486608529212
175,K27M,177.72783841618525,0.04343724833797501,4.863131721691423,7.746724333657143,1.1958408696526956,2.611928746754448,0.07179777230948228,8.218035509525047,0.0944249638981493,4.696702039343369,0.3809460158272813,1.6264175778780687,0.318732002222022,0.13019184820136614,0.8989805849407659,0.28888860597323596
176,K27M,177.41121602684348,0.04463473608674608,3.3878910588683615,7.657335771084586,0.40246252157195195,2.5470555383895452,0.048586454289651665,7.32856527971937,0.8654193217882448,2.570185278805759,1.0738921654026143,0.5205624137168022,0.38059360828975314,0.060116377004843624,0.07212238607513413,3.2035401300556976
177,K27M,177.56061838206554,0.044207590478605424,4.926312749424036,7.721083488835558,1.808301679535168,2.311169761035221,0.05551423476253573,7.154722099507644,0.5637212271509199,5.983825993542659,0.12138084322943749,2.3089997284590447,0.35436740852018,0.08353014525427216,0.24249020278380357,2.0605718737392427
178,K27M,225.26253099483327,0.04230865427477617,6.3021180987589265,6.122148741762105,2.439789906497172,4.251090727037859,0.07805513979649371,4.721598471415074,0.1393759006919198,5.815950701638628,0.5373874728404673,3.4058359226767894,0.4904102793784446,0.12511741709424,0.943754557932052,0.4009617463449042
179,K27M,223.46167782095876,0.03822770768780518,6.224361813578595,7.03508602401556,3.930196089831332,4.527789847629072,0.04708914770739587,9.516637012081066,0.3098157609899288,2.4579280130466135,0.3809389759113745,3.140744686685581,3.14972021535769,0.08005069647690136,0.45991263401936383,1.1488210753881631
180,K27M,177.67643233500257,0.043534038705223016,4.590610219111395,6.754367449130762,0.2498861806255238,3.166931375119111,0.056233348182348465,9.263209313788346,0.8070689031187454,5.267692844073771,0.20614059631830184,0.3070021770777101,0.5000316347715797,0.07803946197129857,0.34380313576922616,2.934316838795831
181,K27M,177.3706446631409,0.04411608929171998,2.7596313535814057,7.748168246374005,0.6081576397707034,3.309589315501423,0.08385816670494711,8.517086497733954,0.5831774864898756,0.07362850287955476,0.3915231860577339,0.7149094579923813,0.8008077940597446,0.14935181476655537,0.5124302467271161,2.126022229977891
182,K27M,201.6267560427358,0.043707782549100856,5.335591862058217,7.917843783032943,2.772868840024259,3.5145115668904205,0.03740148489826529,5.653467531853618,0.4693517007616262,5.8411758137091745,0.6228520760970877,3.0955123953535697,3.527278103820182,0.06860672568745253,0.025401094989655773,1.2382299258538065
183,K27M,178.48034927392646,0.043859267950700324,3.714490344770129,7.940045899837017,1.2095455163403661,3.4434348071922307,0.05264443144153084,9.412861634225628,0.8604749343042457,2.199121653772007,0.031932137650610426,1.4027442634298415,0.0524948559719736,0.083645108681948,0.4622685915798368,2.6205180928412664
184,K27M,185.67539503483482,0.04505406365893227,3.7609139220466963,7.251810912454892,1.2831574790813494,1.9378841378289435,0.09760051651516641,3.2965145056171714,0.24325359625919443,4.236687630676498,0.04308900253879217,3.099807098082238,3.461620321245497,0.19869103406384753,0.12133677504250914,0.8903963241117836
185,K27M,177.53097333253567,0.04414270252801802,3.224864732918718,7.724534670386272,2.0270497777706638,2.2891293089496894,0.09365693144338666,5.798974804739129,0.2613512092985658,1.2106207739746224,0.099131621672752,2.4612616736178308,0.5300012058792232,0.17582180613675558,0.5133008107831641,0.8711164188939221
