run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
41,WT,282.5947649193542,0.021695121868774876,4.895022054533752,6.904878709207957,1.8172577150839109,1.817000179747831,0.0797550260805427,2.217011512185454,2.8067332150092383,1.3594163630880691,1.0615763393912587,0.25445142612135485,2.5130355789131387,0.019685814959228637,0.03602419084610263,0.32623615686360263
42,WT,282.7229603917014,0.022025030140543998,5.38825244791801,8.13371608219028,1.7561046503199242,1.8501238768955361,0.18013762351380286,7.892218381631538,1.2759798583729398,1.8577875237272319,0.5164616122946611,0.2520452870519174,1.651814455729183,0.0508312579955677,0.03465754773673746,1.7282818332307546
43,WT,303.23534037008875,0.017491498561397638,4.919297666490797,4.712575319543559,1.1309036876819691,3.8241467991187443,0.1546947938754648,1.6888174472742499,2.86384260294039,1.6991205833975878,0.4127473964762971,1.9733243708834625,1.2457645504500237,0.06218560420722048,0.40617138757159577,0.3359240255065066
44,WT,284.94238813213065,0.019727538311368437,5.045261027148653,6.03443984806918,0.9699993960696727,1.0007705339998125,0.1732828838967939,8.10684051848568,0.653690008782452,0.36462497565237495,0.17960549982975715,0.3254695115869004,0.45983077948115625,0.044359153636832904,0.7373946961175983,3.1145578348787417
45,WT,259.3867144306925,0.01972828150042649,5.258618646817297,6.682109608780104,0.30163299114876196,3.482736966181143,0.1004447657567592,5.898476900534226,1.3984833949722388,0.15136705255010366,0.13279115985731982,0.05485566747643581,0.7430281587222267,0.05670924381426828,0.03949764785546853,3.2510225927351226
46,WT,314.1250656562824,0.01888478170952202,4.363767018779853,5.996556490914792,1.5051994675052804,2.543458187529681,0.025161706379051817,1.6301557553647124,2.965192801077264,0.9207578476272378,1.1614965506239794,0.1381959558148674,3.0316189159499425,0.0032729619469858,1.4167695610902182,1.9406684248503594
47,WT,308.0007174620436,0.021063972445022158,5.109221476069425,8.490042297511451,3.468289184113895,5.782512953117743,0.10961779683180567,5.550259476604323,1.9076555155916226,0.16404700389011295,0.9055608023103991,1.7705083501671979,0.11116832999678927,0.029147085367436158,0.44143817715237854,2.5140985610434416
48,WT,310.68154211818165,0.019789919917137532,4.060101010643392,3.9016111116669707,1.70690221055086,3.9194698114104876,0.13260553637036998,5.420173436615798,2.063659456450422,0.3679592699971309,0.36126850638117913,0.29749012526404095,1.2147176411314051,0.06597013066944946,0.49727987879408275,2.032290003093274
49,WT,308.4965509019766,0.017522704544005095,4.010071778577929,7.40989374211711,2.4937828984500916,5.657178541328377,0.14883420995990607,1.641697716008549,1.9213145443017776,0.4700037128315815,0.47776147455603163,0.6236253794387073,1.6192749833424023,0.02938624798098901,0.9172885608140497,0.18602273944148118
50,WT,322.28443661311013,0.017308153002294848,5.678150015894954,5.388022869869616,0.6635490408647531,4.440942161387373,0.12710639034345303,5.221089208058401,2.012081311787236,3.115956985151583,0.3787755397882387,1.7728698259339488,0.8160039497467741,0.025892847837929167,0.04020226549138206,3.4508528032849606
51,WT,296.70869053691024,0.021962145013389625,5.4279650646862745,9.680119948179925,1.700266196520264,5.1402834223304525,0.19388294035201176,7.2123758286535855,2.743136081374588,1.6079115578706469,1.352526381182658,0.10813385489008429,2.7077635326184795,0.04816026789772039,1.0170121974795205,1.4697023559050288
52,WT,294.8094194849954,0.020328339786164357,4.224942183989768,6.88719393078383,1.3775384260732042,2.3361501635693473,0.18140358436157236,2.2392498174703963,0.4790325617385478,0.4727192100000156,1.3776808177973079,0.07592529348355322,0.9423811355232008,0.05390862015198341,1.957067905623885,2.170970307610989
53,WT,313.20054719062557,0.017270510793840312,4.755754919786518,7.185424664397933,0.7559321057387729,0.5187814963710324,0.17267138027749876,8.222429825186971,1.8233581387388302,1.2839990756923783,0.022228463362717665,0.14527273701948795,2.6074775001284936,0.028859181944850328,1.797997734607507,3.855659849970035
54,WT,318.4532082387932,0.02042174998093785,5.770973037366688,5.796423656067749,0.3798622254690339,3.354385084897385,0.08153321990944025,1.67927380173174,1.8480309146136569,1.1229263523463906,0.4422104998756581,0.6141232492681369,3.687896219025862,0.03778859815976994,0.6775206234665726,3.3222833879085583
55,WT,276.11513049375196,0.020045207398160163,4.446177413439908,4.574725737861009,0.7831149500410548,0.9163930997568928,0.09009925185689396,3.678509266445583,1.5552923365856883,1.2419472313761326,0.15891507836998006,1.539458018830791,0.01924213141785469,0.029848405564067638,0.8625689815226733,0.38754824791224335
56,WT,271.26093312189903,0.02017411674831435,5.964951021584566,9.02471155420656,0.8175447823915633,1.5865672359446448,0.11793775846564099,3.125286657202399,1.0408735956593669,0.8345907424825783,1.3594100652849197,0.4059284664715779,0.3008417263077643,0.03733131186305215,0.29228871907941656,1.665003636368284
57,WT,221.43101324817093,0.0163245262060151,5.45768027869229,3.936135179023042,0.1931012086875618,0.9715787956308608,0.1678696986131246,1.523529094938922,0.2934064335587902,1.599829745639437,0.2678037523714083,0.02068041500384082,1.5017683876251677,0.062379153074307296,0.12972619726717094,0.20891901727482132
58,WT,298.81400753130254,0.021089126825188775,4.339392525381155,4.973922279569999,2.3315655233263697,3.2299020754095813,0.19543703070441787,3.829604332452735,0.7748247397307613,1.4571662838273451,0.6235755876007898,0.05621412806270509,1.024545234281252,0.06228676597444028,0.5405624574844148,0.7726611538065029
59,WT,313.0650561212926,0.021010218742986107,3.3158401487531357,3.89454604220665,1.3976517752335678,3.77264353430264,0.012765435195381647,5.862372610549226,0.252476531318222,0.5736505975692765,0.27004991179071713,0.08971504855398421,0.965998142760107,0.015138914506552845,0.9872147204221329,2.4699422532663515
60,WT,264.95720494054564,0.018661706418569228,4.820597812035528,8.643517772286359,0.02783919111091171,2.351476705422823,0.14553085847339062,6.560072428817672,1.2050053557907112,0.7774047124861567,0.013524314879817978,0.02035813916534708,0.08367056523354499,0.02828873484550564,0.7136714450417992,1.80741907034189
