run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
23,WT,292.9066950239027,0.0009879967254760274,0.43622824845774255,0.015976464121503667,0.3564256439661286,4.8907311532156195,1.1674339707841788,2.9371434906397105,0.16598499153285257,8.281416658332317,2.6143255591246928,0.20754727990539512,5.006974455132996,0.6229531407989682,0.09069913261569114,0.7726049389702919,0.09574045441891009,0.12648925108470085,1.4877672501228654,0.008644660345506488,0.00420836553199553
24,WT,366.9884509153515,3.121818932113392e-5,0.1954562747751626,0.016180092824765572,0.31018422119790334,1.2958401446272387,1.725765674518713,3.7413837612598164,0.18100575793941176,7.192664169177036,1.0337726096490631,2.381511980416498,3.5988156158242623,0.2206443329103261,0.7584839277158282,0.3155932252259048,0.07053493217093788,0.09201591016403358,1.4449483829073906,0.015860199243237373,0.0018202391831774766
25,WT,322.99520801817147,0.005293357127541432,0.4796443515313574,0.006178872547881161,0.16587781208059962,3.5331547969386774,0.29476451045437924,2.624025068588732,0.022981276032368315,7.473817506268871,2.4951570847361606,2.034109022993862,5.403622217178163,0.5830247606217883,0.2142088637572693,1.8671345400593293,0.00957692885819982,0.528873396569636,1.1459455557690352,0.024928622968989476,0.002068122348820956
26,WT,254.72447727882306,0.002061565954758933,0.3498291662887968,0.020603759498758176,0.3749284623815621,3.4015941626455732,1.0189913273017062,0.4498240136688565,0.1835236081199275,0.7289228789648576,0.42292170375973426,1.5241160558193947,4.780994423167637,0.11605369130092912,0.15490480742194623,0.6073263512988952,0.06919661761037744,0.33410470099817147,0.30180127981127725,0.002717160741545646,0.0024208442874768055
27,WT,259.4944944584169,0.0009636481259305623,0.35030061851071764,0.02279808300326722,0.40109456590035925,5.280635744300008,1.507566351429199,1.11798368390402,0.11138443389986927,1.1477132698175585,0.5342939682286909,0.8513679499519796,5.85137102223197,0.2147067589999898,0.21538208808752465,1.5497912596811465,0.03816972287646982,0.21954535946070428,0.31452709646670324,0.00022511873539381774,0.005669905092067579
28,WT,398.0487381765003,0.0012196739409138894,0.3392668393553345,0.010381177452403315,0.25961776768581724,1.675987563462736,1.0959421221696823,0.6006719053959828,0.1741602431921251,3.93089140597837,1.116380984543258,1.1855594207262188,2.7826955854247375,0.4486956954689738,0.15217786643976816,3.1257315724597086,0.06802431955050398,0.39121107958269014,0.9057968985062749,0.001208516236770612,0.016641910957420424
29,WT,435.3056575402694,0.011097414918877417,0.3832950730911188,0.005734965970668408,0.39975406621704745,0.11984853469191781,3.491524939422969,4.186325112268558,0.01806310891303413,6.26882394789121,2.071888044668843,1.8356977709849511,1.6546013692282988,1.031231680911132,1.1485160498205507,1.5143360107356139,0.03688336142498409,0.21328039907139462,1.0048995609075644,0.030456773125667524,0.0004967206426199604
30,WT,252.65909395847729,0.002087057690755841,0.4649035857407111,0.018610516729000475,0.22849672510714092,4.566767606799913,0.33908585527460605,1.2529079598040027,0.11038421755847086,0.9539359354014342,0.5737392431437673,1.452700264277748,5.823195574328042,0.09791703520862448,0.047253321240786524,2.9168976055271347,0.0356666316790049,0.17434037883210263,0.38621694442141713,0.004602159110989951,0.003373765765642744
31,WT,417.7004824401928,0.003844413092153125,0.09552057022364682,0.021265006882387465,0.27111610085107385,4.295808747474696,3.5064866126666274,4.731359659390999,0.07761307439214783,6.882107992932252,0.009853104972621374,1.816646341535983,5.803757655609535,0.5441963169860342,2.632876983379528,2.749311877519299,0.0964369736448296,0.8716297559137525,1.6797794831049577,0.004978979172459798,0.005678454862961221
32,WT,330.8666104150144,0.008163274791890817,0.48502220679257396,0.011293657840276031,0.37168706074261704,5.293336749555542,0.20229755760957993,4.046859294049399,0.07497488492532164,2.7728075759484163,1.7325532745076213,0.7241992243523774,5.73222915798574,0.8254411843220774,1.9967014904207898,2.8182798834512717,0.031403352397193766,1.3270834938222889,0.8900080595089628,0.017158229117684533,0.0018246114314862023
33,WT,408.54074310436744,0.011835251812091644,0.00034203974734769993,0.01562598336402847,0.3460325922484393,1.9551083608605668,1.6338336446692552,3.1765250648012913,0.07521203512909076,7.471018012545375,0.5591246658957996,3.1209859481608513,4.924111643912567,0.23214152575683755,0.5759790530716737,0.5331098019649576,0.09130061421153715,0.15829782243585444,1.1007551850514856,0.009643354138469045,0.0004769779855415511
34,WT,312.700047574873,0.0016774608257543856,0.4488636094607049,0.011921911049451873,0.40196769590400366,4.5235846166515445,0.5180487289434941,0.5331502775826803,0.028558862332483552,3.7827841763588665,0.7933350966812439,1.2782992730292,5.443827129987509,0.7275582475149711,2.2596127692833146,1.1033025808076276,0.01363340560635853,0.1253212441106094,0.7060379797171186,0.01745938446608105,0.004632507544918805
35,WT,409.4234835490835,0.005437157651644721,0.05819058515200015,0.005799404970546063,0.2940378490166079,1.606947316917445,1.748301418567027,2.62287522718185,0.1450995899788603,1.783677766502818,1.2773265284872828,0.30698565815463574,1.7766558883180825,0.021393152602233734,1.8859101977195796,0.2964719352702909,0.01958913417924528,1.6669531576762004,0.1543214997044431,0.01169935298299786,0.00641565427622507
36,WT,257.79548765527386,0.0013658702062899824,0.48675816254019366,0.012466972243664136,0.39045057728690735,4.314732672676505,1.1742406477692806,0.6426252834694866,0.12409580541807401,1.8028245549662925,0.9546138623257058,1.999029811851311,5.983284834104281,0.08781088368073922,0.22241836581027297,0.060357940157631185,0.045036855118443894,0.2938290471697963,0.7101291172189901,0.018161502581353062,0.0044233095545080595
37,WT,442.97186295204364,0.009453096570569221,0.2413279812369311,0.011579554733420573,0.4226897564835448,0.13452847384707134,3.7504487728558704,0.8798522636707773,0.03945494836205149,0.9399989435247402,1.6171051413505244,3.5686781485270966,2.638751734261611,1.9795453426530534,1.122595408932171,2.667552638002465,0.038130001004962166,0.2478307720040327,0.258280223290285,0.027165912395918063,0.0009866600123106066
38,WT,390.07101752749406,0.006714641191361193,0.35890198562968156,0.0005925894579000119,0.1907487335667145,0.8500156335712847,0.7851834439743999,1.8486278506857934,0.11351431872014169,8.441291539347517,1.1850141216127388,1.043650676221965,1.8081143074190922,1.654832489998046,0.41454735098675966,1.890185365623193,0.07885192997966799,0.39396222886361887,0.38226929879663096,0.02929512814034626,0.0026565875363950163
39,WT,354.68385059901027,0.010464568681286899,0.22367048204417245,0.00970821617017713,0.21747183111403096,3.6787290026288018,1.2313801563556017,0.3597334109655135,0.10513148608170003,8.87701365734115,1.3789108234059841,1.0251320030273858,4.6081746297419395,0.3993601302200894,0.16759907874192415,3.8866642165110807,0.05012701240767878,1.7722659034565216,0.5924271817550395,0.018622480163339027,0.0032429622368527885
40,WT,341.5657981127093,0.0014995645214693867,0.34219379643635595,0.011178204568739287,0.4024371030520926,3.706656636363705,1.4832753344007301,2.711424216596055,0.08011560546610572,4.930688552426306,2.121371997247433,0.6607291954735676,4.195787673064584,0.490779850953336,1.7636993610179466,1.5579800557868004,0.06878318028709773,0.3430657844014447,1.2054098301988276,0.01627010176025365,0.004929875654177238
41,WT,385.25229206624226,0.010228641246889138,0.3936075101441372,0.010362250763135118,0.19248750732394498,5.907392503160866,0.8118745950282502,1.3111785118521366,0.18461920034717955,1.4412620970363639,0.8856959548714154,0.11398300840286435,5.660186199867181,0.8505126057234316,0.2506521864959703,0.5657226225950119,0.0371079982832115,1.1861567229277157,1.9704878560267272,0.0056341658466745395,0.001283645557925631
42,WT,346.91492152613495,0.0005626067457885591,0.4766922130272275,0.013931129829039799,0.44428679248859376,3.222899476990676,1.491599909645726,4.491728509681656,0.07457607994987556,9.687845803093643,2.3086788196844257,2.835438123807047,5.762586024627469,1.9200489657817146,0.8304199902312726,0.43971198501880526,0.032191823240903916,0.4587766400809724,0.9612131838227874,0.015197964139975003,0.0029538459032395943
43,WT,325.1895083763185,0.0015292439103422035,0.4667340917143074,0.015872199444188165,0.4949039606803937,3.1990049831089236,1.3339011743949962,3.7152497462443757,0.10818106015007584,3.0589637573032853,1.8924551448961084,2.8364121959080575,5.825222555560162,0.12017016205014214,2.258536786031569,0.8773069182814569,0.056268453055537605,1.964383552147252,0.7516403678618544,0.006623659374839494,0.0037704183335313776
44,WT,363.2970339111235,0.00022172827873148215,0.2507479367758228,0.012710003084282401,0.38406865811084984,2.1907663273589604,3.15421167492155,3.4671647967609553,0.1611001981886759,0.9249582343236269,1.7244352249363195,1.7163898943458942,3.8180541558250596,1.0066318819922486,1.0265188380210815,2.6976341873181306,0.05524199713038075,0.10117342293007475,0.7584619783815143,0.006532787751960189,0.009316333497891169
45,WT,267.8266713617924,0.0005445837374693314,0.3846719087665219,0.009097831349582563,0.4037789116628209,3.858921181547616,0.6345953515065961,0.6409516541038293,0.17014016862799586,2.6299589899439484,1.1293746270411722,1.3213584683381965,4.93093068835858,0.04507878201713042,0.19000462667544749,0.11374917605019627,0.05509327256312218,0.062266647090896576,0.6061523689680495,0.01612053490541308,0.005348434745760839
46,WT,374.98041937983476,0.003247257006366775,0.34645627264569623,0.005736578404959332,0.21054078223052886,1.1357164354978853,1.690212119850294,2.7658774224755707,0.17132176081068104,6.1910461769055285,2.963983719580299,2.2440401936296874,3.3527876121742732,1.706825881341123,0.0454694297250855,0.7929247732438833,0.04615152134313685,0.031102057026145324,0.9297044712890079,0.012760151319940917,0.003302585676877832
47,WT,340.32642556606163,0.0005926256435840487,0.44965908365578133,0.003982816657841344,0.31454468268817154,2.449483916792837,1.1114664220176698,0.5137523461166,0.08773612945308872,9.719540094383555,1.4649744466244263,1.0375816123214745,3.3503989387547954,0.013011643122595534,0.585246906712308,2.46349997862159,0.038236591593985916,0.1006514720564912,0.8710142466267113,0.02381600604505794,0.0036420797109910598
48,WT,425.7399310789791,0.01302997033989908,0.29266306102598777,0.007845413919710126,0.2904127897117776,3.0101605597668004,0.4416926448768379,0.7587301622059589,0.12294839185787235,6.980843925059616,1.6399808576710364,1.0774059344840883,4.020966970190554,1.0580589685361619,0.7669433786515505,3.9180792819038617,0.025501558955988202,0.591635419874353,0.5997877006592767,0.0019983065535518706,0.004229417101413167
49,WT,390.32743336217686,0.005720004627250317,0.09035762994327388,0.015511661847161727,0.3588808939620272,0.8134990895003043,0.2352171961002234,3.5156932409405934,0.19802873511870894,3.85925035045105,2.3093428273333254,2.1478947423208865,2.8803027947468003,1.5421273340867558,2.8164282548465396,1.9212638469648704,0.07721087727514113,0.13144008099820215,1.5643903949554705,0.013402725359790365,0.0025672754528885066
50,WT,411.8542301858832,0.007948848594190244,0.39307622071825404,0.01022638065964046,0.38261766491687443,2.0261284264784285,1.3274137513935864,1.8621736005866605,0.14291761467821232,5.116583553348444,0.7404183209449661,0.7466466522004647,2.347013682851637,0.3183175695215583,0.5271448601509494,2.4942912816266825,0.04382139334458149,1.5129231194200674,1.0158607321286444,0.013457414777733292,0.0025347457644534456
51,WT,405.28453770306277,0.005659463962334561,0.4388255748329818,0.010691105738291181,0.2038401100338098,3.3053006793759585,0.6560886959856091,1.6780490996479926,0.19248087150235274,5.059138775267278,1.53509589804869,2.166168246344414,5.4694619823279575,1.5675569068568878,1.7942729895588025,3.9557431285206937,0.042430861123064594,0.38345953980959324,1.6202773857718005,0.021691250147494446,0.0006951775596462269
52,WT,420.5206799610176,0.0037744515617059494,0.4459826700664742,0.005502697979389196,0.4801032417570616,4.872965582214077,0.8138154461112799,4.349200506837736,0.08337075476253326,0.9030883849498998,1.6012691243962387,0.15739494081661565,4.096687085640133,1.524644793198741,1.728024196372551,3.952608708755507,0.06765528436843475,0.6819080801132268,1.1089342967963738,0.031282245181736695,0.004152793236876619
53,WT,425.0872445134561,0.008813581949754476,0.37379650817342663,0.019687871780501482,0.40577137927475837,3.4278102927028904,0.38011438697881494,3.8721702284296775,0.06536281938222788,9.27239022528644,0.020898938832090597,2.6925548812577365,5.294200658629417,0.5033339992350598,0.19705747780884045,2.5737651928977168,0.038266383104478635,1.7654632805387513,1.358717581011876,0.005132883934296999,0.0032014177680943995
54,WT,332.8413961363388,0.0012341410115288165,0.008774813771507689,0.014569544904475748,0.2642222782488708,4.798421024274109,2.0046343122876316,3.7362219573975906,0.17381415305658493,1.5310124160962375,1.327484723996595,1.0006151923771707,5.843519054632108,0.5383388795596012,2.671641340064654,3.7828132836742516,0.09750158785018363,1.0691042727485447,0.6046983061754398,0.01216863041923511,0.0036201772613432236
55,WT,451.7499966777698,0.006905871367930554,0.36824562108764525,0.006009789094929011,0.38018540651679833,2.4883798532538357,0.45009982687007266,1.1889775531926439,0.15145774831668182,5.490291533730726,1.6062023357135549,2.3327039924508037,4.396582830478085,1.349994891960757,1.7505877926229432,3.7290344407634137,0.039996004030821486,1.4844410974269615,0.6155416334892085,0.0017618850165953687,0.006108845298704226
56,WT,457.8440941745437,0.015287319084318754,0.4899702310848798,0.01214174584468999,0.36975361655140726,5.648839301508849,0.6902056667577092,4.201415662970234,0.12813585405027764,3.651425319679569,2.940300421389564,0.8198205283312072,4.610623562744128,1.0225640168793966,0.8896722971051709,1.5447778525379503,0.004011374179176325,1.80149231524921,1.2060855056501798,0.0148796766077837,0.0006376290557871846
