run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
117,K27M,198.56795360694508,0.03681992467049583,0.3800566611915768,0.013700978292416425,0.07407344102409735,4.798011049483781,0.8856055600304543,1.486868881979665,0.06421655632651506,4.15016778922927,0.42796511311277846,4.140722039554117,0.14353177929247507,1.1705643130939838,0.9054742166611527,0.111710051651691,0.07458161007894763,1.391782155759322,0.018751735769575843,0.010012590645690893
118,K27M,198.75096953874254,0.03097936188198767,0.27707812414766114,0.008424661151882888,0.2957840366250139,5.691172971432481,0.3008589351705116,2.302814184677282,0.05484635664091832,6.388850800366624,0.5700067688789432,4.899531460635953,0.2456715366252528,0.3911366562432684,0.2911592708631759,0.07576049581707657,0.29515264789928736,1.9296073945470829,0.021160998032366676,0.021811728404586773
119,K27M,197.35140579533825,0.04023946638995859,0.4403097647290377,0.03353984082579759,0.10228961939713686,4.307863235742542,0.1426023320445219,1.6806129802364838,0.0391814662889291,4.365563275812259,0.26393427692791865,3.4414347647612678,0.23390404531128756,0.15970049466450056,0.7963147698584536,0.036671850877365963,0.31053471292907164,0.9109707955324754,0.00767363199646591,0.002995134761315186
120,K27M,197.28261698271163,0.04072060213264555,0.3540706517098809,0.013252574637841378,0.024518332236129186,5.6403371051343605,0.380848136006721,2.051667061330871,0.06320302280928092,5.534517206961027,0.561092184076655,5.051641399482569,0.2869315347363356,0.5077445791120283,0.8607423060977044,0.09757714466687305,0.1414821604635523,1.9619656744512917,0.017835281704388358,0.0016371447272300634
121,K27M,197.08293582216282,0.03995118849736729,0.4220811383210207,0.045069827435589224,0.014690558831456455,4.979052149737954,0.5743339557605667,1.9357894010274983,0.03454457369350768,5.25839632330367,0.2911772947359367,4.2222166361594615,0.035840425774282834,0.7513485823414328,0.8648067309596011,0.02970426411185514,0.33489265375694416,0.9455328621247733,0.002170681817209658,0.0038866424672617137
122,K27M,199.64343827412398,0.02314993428502049,0.4953920031245144,0.03112472447277208,0.3139959718091521,6.463736634731836,1.1479404234432182,2.2593983127678507,0.04606298851666165,5.860460090304828,0.5621579987018213,5.297951644828858,0.09609040173086067,1.5731409207982014,1.1542197692394345,0.05613445595705488,0.10729757947235305,1.9747169940757041,0.009036609550467041,0.0380630467854816
123,K27M,199.2856578712968,0.019308723788004377,0.47685961420647427,0.018160606725088776,0.2123754831636236,6.3630896107075605,0.4435257203662522,2.2560969519402114,0.0558945839669439,5.634896236409241,0.41383157305850915,5.341274455381832,0.4892831233010747,0.5654535691726316,1.820547956823292,0.07167496399964396,0.25675636285980474,1.3409829633007646,0.016654467810514356,0.04142497944070124
124,K27M,198.86481117202038,0.027215269892646776,0.4706225631514002,0.0020869059977051906,0.13512194910187628,4.536502935709375,0.5941896534315769,1.7359066123700007,0.06536575935389657,3.9677548516905676,0.1629061371947072,3.6025507526846225,0.03429646131096229,0.8019357621550085,1.2564409185743792,0.0951103071924267,0.35021282832915124,0.49303677232556004,0.026989725160006042,0.0258924136618686
125,K27M,199.1616230514154,0.021861948319126752,0.49591057982812653,0.02849918362623183,0.48539396885085545,5.400272375435704,1.1301016787134377,1.0445948682879573,0.022300034321261725,2.908737596657156,0.1774790314111945,4.006687003733891,0.5722665710631157,1.6029533317765416,0.38138926252912764,0.00425602617421198,0.15029131318192912,0.5847393237923411,0.010289452861100102,0.04166369779304826
126,K27M,197.38708507120978,0.04013732693429408,0.46964641758988024,0.0034861232211764594,0.024167897229675318,3.5863600210052664,0.37977818139982095,1.3906424771335935,0.04568580257095445,3.2295277198735692,0.2743304377728719,2.7537296643696902,0.05931794247408866,0.5144605843765908,1.1275305903915633,0.057764428558482565,0.09690694171029135,0.975918840567996,0.024563314826883835,0.003538956787824893
