run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
23,WT,280.84710372887423,0.0025272312010447117,0.40163557108137127,0.02060791838694784,0.4772643217173794,5.300584817408461,1.1706925169088265,3.5280916854595605,0.05928870924323004,3.1549951581502858,0.502619168007437,4.981435338013321,1.8119507867306088,0.08571105373087991,0.8931540899593684,0.03770056121045286,0.5677042148868988,0.3284754251392472,0.005559448312731448,0.0013536814003237327
24,WT,352.07884210263086,0.006519294125898377,0.14170592761735526,0.014570785370138593,0.3084703057154013,3.3801429325593926,1.7069847330329346,2.782883893862999,0.06871396718695756,9.120315612092373,0.34020504775667426,3.1813705166498143,1.27325282455187,0.035500758269033775,1.3788245964476986,0.050132684580123904,0.038644696707882877,1.4949977790715785,0.00670381911803004,0.000584765860337038
25,WT,320.8363256569605,0.0023193486963445586,0.47921442958167354,0.007121824552777741,0.4890158890773507,4.9670189455402305,1.5743456855232556,0.9899559292983668,0.08374577333752506,5.992761104225348,2.1861364539220567,4.501651748967976,0.6580138730088433,0.23189989167891148,0.9656543101502918,0.031771565615127575,0.5843932611838754,0.15689635793204,0.030971450429760156,0.0015064433870155237
26,WT,254.3232758906321,0.0010953715929790551,0.43344203184503466,0.018213472241874192,0.27456727438281325,5.1261466657256705,0.1553998849858718,1.487697132853554,0.08162883133290685,4.956667013461622,0.43186549307512945,4.834268832604412,0.04776904181969191,0.014390153190544333,0.06481936246924733,0.02975429460210561,1.1456649274730037,0.23792570795123955,0.005914602870347324,0.004950210261216535
27,WT,293.65900492961714,0.0026296735569603987,0.3514543583430935,0.01959574374956935,0.2942266395248693,6.111695880762895,1.0301832053694226,2.208849289820068,0.06530014126504964,3.195683607933792,0.41075560607797224,5.981171676560423,1.5680773872819584,0.1254107244875603,0.024957446068858906,0.013166456758267827,1.2532128727157628,0.26685413997532986,0.0007629834552292766,0.00346943159421267
28,WT,303.703044049133,0.0004264947193503069,0.14612570163400831,0.008957192461438534,0.4565601830624754,6.165996589015542,2.9440814531740536,3.618530616300594,0.08652688363062666,3.0595720450538706,1.6875198313185713,5.885958257342431,1.6797665046240031,0.11706253014525606,1.5962657927471584,0.03128700396149279,1.293043521291476,0.3025054741004669,0.02643998892719326,0.0016157545080211849
29,WT,253.38245363524982,0.0021709741277672404,0.17998446912567082,0.012321824680610183,0.37010279007841185,6.125050539123053,0.2139365742337427,1.9557205825587418,0.08378295495305843,5.955564073579607,1.1098555509438213,5.893591755803926,0.04962490139440471,0.026455448302862894,0.30954745663895417,0.028753578578648187,0.6968340516068744,0.7612956733935574,0.015817309250752632,0.002860644219962038
30,WT,334.2046523585893,0.002397712504463941,0.29424315299450454,0.012287946064095282,0.17801917853761046,5.821959815127079,3.255028254293591,2.708311699550008,0.09927455180301238,8.91678794225672,0.38217528327462386,5.7073787544191275,0.9479669501881386,0.2994833399362311,1.4057627547841347,0.050786087009729544,1.8330969709960456,0.17754801496857575,0.021962865051294363,0.0012235280781416214
31,WT,256.77266570624533,0.0006222121481001335,0.3587521408053544,0.008637059470028123,0.2833844691376797,5.842170781698082,0.6828338093414068,1.3359772200477371,0.08883802504925398,2.1517534076598324,0.468507400163819,5.648855779589005,0.18059051228375061,0.11533530048983351,1.834423973672656,0.03988233691020248,0.1636399636045146,0.37609082955505385,0.022209382780868682,0.002558206104840792
32,WT,252.53067369237814,0.00018437287288148603,0.4123419159707733,0.019763381696716233,0.34223328283538607,4.455146422454733,0.22026381782265833,0.9020324092636998,0.07188939674748486,2.7252520762556327,0.5212408838731402,4.154134439250921,0.5215779150436091,0.025027181067185666,0.49308433315107947,0.019383360996549113,0.1632092788978183,0.35529189434348124,0.003860955933566935,0.004963707283693642
33,WT,257.50238732098086,0.0032533032752576694,0.29802644472039685,0.005393027479658816,0.31249212163586637,5.001586440729415,0.458832134415686,1.322188322912534,0.08069640148866433,4.078553949460147,0.4207693743752033,4.776122879431317,0.14017173067100472,0.0715907914840252,1.0593672662318516,0.029814585201123695,0.3796726105203899,0.34762552526680796,0.0295329335419171,0.002440345433141281
34,WT,254.65428801246065,0.0028354543633844365,0.40257215297544474,0.01745907203822233,0.4387309750853153,5.489761643133856,0.756373252611654,1.1213303880545051,0.09443731626499573,3.5607745339971877,0.7567907705153837,5.1169039130410905,0.003228384906697435,0.15038173023270623,0.28824205683216747,0.03612522936164465,0.06588675620079676,0.5886823675609467,0.007743500839803498,0.003528696951665427
35,WT,253.66886850858353,0.00208187832212829,0.35942044359933123,0.021214125183433255,0.4111986931634944,5.508559365179361,0.505388830666098,1.431446453339181,0.07565415453508328,3.270770328409761,0.8514348261955742,5.175028953039536,0.10929394391725074,0.07429960249009801,1.5221330833538205,0.026472344284710684,0.22104171959492563,0.49708186185156655,0.0026146377648051493,0.003705147553085768
36,WT,371.6390939780764,0.005210339861081385,0.45892953605093034,0.01654011644482022,0.2477280632607125,4.554837463099268,1.7100952589368985,0.7769709873628559,0.05571214329988043,2.407050224155336,2.1253710451773786,4.24809118616998,0.4455214034019659,0.544567271777506,1.472607935807284,0.05810879783457637,0.6371564700608898,1.9806337627960287,0.012185385556748012,0.0007960173632191592
37,WT,257.1615117152133,0.006258401692181923,0.2597001557727522,0.01775596213345506,0.3591139367150062,4.232139829911908,0.11236202793258017,1.0946757927513924,0.04099683482169117,2.4777322019550168,0.6087958578088122,3.8241148153597586,0.0019305660088615969,0.006461807623968128,0.8195784136731399,0.008600835051392643,0.12428693062049179,0.3680194925362661,0.00935205769457258,0.0011495235087032435
38,WT,253.08236351071452,0.0013364917423211108,0.28150674796713393,0.016602862308401956,0.3868922390150966,4.918602292936749,0.5155114873946609,1.3865781217411546,0.08038499312849422,3.8831973980007986,0.5453194393657175,4.649001572501412,0.015321672977762352,0.07163233619714858,0.10944430636109911,0.023523079460624288,0.5361548918084035,0.39184793109331895,0.00825865087564954,0.003857520245790892
39,WT,341.3508642330064,0.004391700405802719,0.31310430647730086,0.012445386447065776,0.29079903015507,3.714503135119787,2.3554900943750345,3.2566387674974684,0.03929729192287283,3.562028223403289,1.3260209163787051,3.488245069446105,0.2853670866244358,0.8002334118345962,0.2160108787909335,0.0772026179242841,0.7396326267636437,0.29069130044085023,0.015083870202702635,0.0031698854509198383
40,WT,358.91221225270885,0.00467422287473412,0.36974772256036975,0.014791741723895283,0.3160552042101947,4.078541975363325,0.8885178700683465,0.7137088462108434,0.013175572679501632,2.117101032598155,0.4799273395732917,3.7206457150087067,0.4637259706998129,1.146610058061011,1.411228882949477,0.023945591544573083,0.29281201713539473,1.2648754004002614,0.019991757929994955,0.0005135235455369935
41,WT,323.98296531808967,0.0041601330295606195,0.3234992723738687,0.005728959204005887,0.05787664889189331,3.4484302123770973,0.8547774861706445,2.9048300947799377,0.09035569986558797,3.313782925329957,1.825503858224368,3.409703558338255,0.7125887070855975,0.12766201899725857,1.8504250093284509,0.05884218220359266,1.465176929932081,0.2143362437152551,0.02917642997650234,0.003990086309462843
42,WT,299.02549526299896,0.00026184227800604725,0.09137980613667968,0.020094237069614652,0.347780230306101,5.986991099970031,1.0348198378972768,2.0523905481820774,0.04494801871901788,2.813916375777948,2.663419339958698,5.813901661969371,0.02288233639279262,0.5128727880108864,1.77243234780639,0.019091365392733893,1.905032958610553,0.46995909949223397,0.0010460429018465398,0.0024409440509763503
43,WT,315.7168540699007,0.003963423864016183,0.15211462471781761,0.004266158889250953,0.3658004876226496,3.17014116731937,0.4017961398400414,1.4016481698531362,0.05919250906796049,7.947558733964201,1.2150234353904432,3.0018871060419543,0.09691638832372856,0.1904472332161889,0.8655101679938675,0.04834825040866393,0.18245699425539316,0.8045840046180011,0.022814133031141572,0.005569941679007819
44,WT,253.69259243690794,0.002717261924379288,0.18768811456677342,0.0206736790520693,0.36655578595286875,6.117252864123769,1.0938830195467355,1.189357891898872,0.09163190823013687,2.4962117460318827,0.6560553853022226,5.886851327121771,0.03517782154446801,0.18486393446554317,1.2743467904775332,0.024432036813738185,0.10042027069183808,0.3574258806436621,0.002552047509786329,0.0021969324978171304
45,WT,281.36723576655686,0.007005131447403945,0.3804493112865065,0.014010385418824524,0.48242793251891153,3.756604061827153,1.433839997466002,2.299054219668858,0.057425281637458844,3.5220664135753497,0.832414195428594,3.362925848937067,0.00580669678274579,0.16909946432254602,0.03367045295080155,0.015091989777616163,0.0053306158423777755,0.6431889449787888,0.012878497852341322,0.002450191685865018
46,WT,254.20663475787103,0.0004084393760102187,0.01284791885447635,0.013057132702429416,0.4843853163183794,6.218896724149701,0.6417282519364632,1.419508556796669,0.069091637208312,3.437712515252765,0.7312781318010497,5.94809497771755,0.257164021997711,0.10353806231647568,0.7946810354358435,0.01906258250454272,0.2693467148518432,0.504673078405599,0.013146065281133799,0.0050113218338694214
47,WT,253.14938540362482,0.0007207917043560699,0.4906534940885422,0.016905903093463827,0.3378370622434224,6.148950777161278,0.1501233578472017,1.7491220291634009,0.08154402529113719,5.497022615206482,1.7718660553561554,5.774633063225354,0.046059397361979025,0.011878256815812508,0.05984084644648824,0.02474943903825597,0.006474130236324276,1.2011321979687035,0.009865355720471437,0.00368395018452025
48,WT,253.75022122560583,0.0028332539265144055,0.48899002467633085,0.018096227949009516,0.3292330149378183,6.193061561730265,1.127593922840715,1.1039741119757127,0.06517249211292536,2.882123930856538,0.34087105429760123,5.863688691579619,0.11933039384335613,0.19881225853401324,0.10581311110040795,0.01884410333845395,0.542446050242225,0.226534008912909,0.005276429042633914,0.002881308589124505
49,WT,349.53843899585763,0.00034602559082877416,0.021530109309270518,0.015524704943437577,0.39046431588215025,4.741331129906368,1.5871996685222718,1.8975818188742912,0.059917208738157875,4.679693372540949,2.4801434601796695,4.425486079315201,0.7566196746577317,0.37458521463182365,0.5495364162815897,0.05923893027888569,0.7849056375259993,0.406269960224613,0.013516433111628279,0.003097316573850535
50,WT,253.35968670577003,0.0019262205243940488,0.428248666311298,0.01791826748363765,0.4201093110140418,6.09211970682948,0.33097831383374354,1.6697258960792487,0.08091344306606751,5.345256327195656,1.3207303500960736,5.774171298735337,0.06979050857845476,0.05441068600396194,0.8181993096773394,0.027780498314181005,0.30558610587411505,0.8252913126912872,0.005768016143301192,0.003532412639552715
51,WT,252.94064003357641,0.000786839865947055,0.42947528979715605,0.01602813781006835,0.2762178907748248,4.933259223013086,0.1430549687589571,1.6104365421648597,0.06407743142775939,4.54103070815943,1.0620597548052844,4.689489471289558,0.13373773392501603,0.01274526035917001,0.8333975199968566,0.019511996822074714,0.1611483007466291,0.7722817320730312,0.009861347629881109,0.0035432042806315556
52,WT,255.18008577864566,0.0018434239995982734,0.3395972071762325,0.017088724657640438,0.39425732561743265,5.534281834583077,1.0084864665469968,1.2521559923293741,0.07219531703518432,2.955099952056215,0.7660498056282433,5.235543084039159,0.059639125203969495,0.17042032713846533,0.6871891228373711,0.02195888002337227,0.28360474870841623,0.4046717160654113,0.008877775506032876,0.0023644742073391815
53,WT,358.7985193917437,0.0003920068389889732,0.44419409065054893,0.0134406134918569,0.3699012139554165,2.705564122804404,1.2428133517530593,1.8003274398260798,0.0817535811521409,9.092708476849989,0.8173925993501217,2.5466184470852955,0.3852450545343033,0.7107927348392624,0.6736283792805638,0.0592050414591488,0.3239639366680429,0.83836899497744,0.0200835982926397,0.000665694451351169
54,WT,294.47744578666175,0.004164576910689046,0.06925309991157666,0.006707012672449816,0.3802635174342397,5.9626751598853,0.14104238094900012,1.3972145342050344,0.03548065971209954,7.18059349293107,1.9302006558891238,5.522964141109937,0.33753870556717525,0.04465917874877455,0.2329024898129213,0.008784240868701871,0.2439463496622685,0.6038316844982955,0.03385593040658917,0.0015524347996249133
55,WT,253.1397248830542,3.536699290574211e-5,0.14729042519051813,0.01584717844532081,0.23274946837133764,5.9156920363420635,0.1474869272543894,1.984953880118627,0.08490484171677491,5.8138005332105,1.5573575619972575,5.803340782555859,0.09276214568489292,0.015402288535335587,0.9007641906815764,0.033840313785240383,0.06497731185815468,1.0874115168144913,0.010807026547997006,0.003858747343572638
56,WT,253.77122117226276,9.786667836787225e-6,0.47846231771858455,0.01226516489272069,0.4805716310105377,4.4643988012217894,0.24717811317302385,1.335039733538394,0.09792901023827598,4.030147341312359,1.1355722068091156,4.0382997254437,0.04498012375002803,0.025632181073750714,0.11123119906302895,0.032648836305328915,0.22251757208026557,0.6665109328437816,0.016808115596380614,0.00437677901777913
57,WT,352.7492762533507,0.002567896415972352,0.4052240552144738,0.018898188848353873,0.24765228093391822,4.781349355621483,3.7089660980332493,3.8346792723958494,0.05910773638389299,6.050537154002729,1.254542153852906,4.505069994637987,1.491906233453744,0.9224718476488987,1.3261197786484722,0.012995978953018409,1.4922818389261296,0.15991964831358052,0.010892260497853724,0.0016319312133437998
58,WT,254.84810363988137,0.005384316116833745,0.2626087042870444,0.01702761123236227,0.2730441677573089,6.1154975628309005,0.6599229396208163,1.2036448227693493,0.06589655843286002,3.4759243057630473,0.6156532320543057,5.87615192944668,0.009906199220498365,0.11301107463101653,0.3907232710539829,0.017570713130164083,0.28640239150320385,0.5180027527880404,0.00892968369153026,0.0003124252833503282
59,WT,254.0765059157324,0.004359006904287313,0.040879512481905425,0.019187785304081353,0.169977809876044,5.130445989073794,0.2029664915081805,1.635501756748095,0.07571447336735392,3.695956626827154,1.0848305340330606,5.088055470235185,0.10729561088945609,0.024300573991905484,1.2512592443179213,0.026889040149434218,0.046529930407614425,0.6437348124511233,0.004032199686841194,0.0016919488260008523
60,WT,422.52356231971015,0.009584376324072986,0.45644886612869895,0.013154502542218605,0.42938970086177214,2.991007231822722,2.2014209893637466,3.1224060331095247,0.03185373702837783,7.109446225714449,0.7814224564812906,2.1545546557648274,1.280419620462426,0.1226459037194556,1.7040273481126595,0.00656363480671884,0.8933160441940602,0.5861921118796223,0.006049993466887574,0.0014170148640531997
61,WT,258.48227720183934,0.00048164149413211076,0.11901803902204394,0.008496808447197315,0.2963953259888713,4.818944565093928,0.5354193642169901,1.083649921097811,0.09496304452881238,3.554421167496136,0.6931373660144324,4.714196925099618,0.008529937080040923,0.094153997263558,0.5885826342949398,0.031160990904525048,0.40629087865190894,0.48891573164519553,0.015505998357804581,0.004927510657730727
62,WT,347.3685406628158,0.00024242932439262404,0.42227080122645777,0.004160548417491198,0.28937890615131434,4.78913723793255,2.4719743884310854,3.1900892025491143,0.04401363882254525,9.94707782530413,1.9555106883267073,4.567191181631567,1.5563802492676084,1.1754047440404578,0.24102844796272221,0.034839726665719425,0.33194284688008024,0.5373311241206297,0.031538337471969234,0.00396516954666711
63,WT,252.50769464175278,0.0007743606503304016,0.3963316983033183,0.020049808979542078,0.323853564392101,5.672993845397515,1.062772611982571,0.9762709442219281,0.06199244870292772,2.838347419677682,0.5092283726966218,5.394226536497775,0.0038120099555075393,0.18519474325158908,0.10713941640467285,0.01661422836520755,0.3455548558980783,0.3850836598116791,0.002994114039946256,0.004017957408004545
64,WT,359.91606269102954,0.00826896270900944,0.32487786657053563,0.0038112870047017603,0.16737576875013768,3.8604471115277184,0.9262274388507786,0.8621088769824641,0.07853975408997405,3.7019059121594644,2.244400090987193,3.770909120909718,1.6907945431399731,0.6402635142455331,1.0934646492525146,0.017146519857722774,1.374104928070165,0.16965642938033193,0.03271332151656496,0.00024772677307721507
65,WT,329.41236826438103,0.00705496601208078,0.3399350456009709,0.01585249966401059,0.49468743763027534,5.005989274668822,2.301852458133296,3.620221568638692,0.0010012840742150662,4.451473267903973,0.6878788672984899,4.6064412050791,0.4478322575844068,0.22968468098868164,0.38544258111586305,0.0450370054171053,0.21178894294760148,0.5762126117451987,0.017130360748054095,0.0018678760766995125
66,WT,271.6444435609143,0.0014232119793836087,0.0897765743449771,0.01247626800117177,0.2695908622126736,5.142976322397297,0.7127994787497575,2.7562064134680626,0.04092996606737692,3.4117515577548203,0.6380231407680317,5.027385107160673,1.1942786197347257,0.06465586776044896,1.074189591024762,0.011073847700016763,0.5472305986971348,0.33216373114466,0.014957658191193287,0.0023987578881511182
67,WT,347.11170731095785,0.006091601502770328,0.4714415008444995,0.00955051386880096,0.2993419825729825,4.039646336825806,0.3798557764663364,2.2648866969781403,0.08104655418772391,4.714832276756818,1.9134384294099545,3.8626902767997304,0.22705670890464766,0.6338211978797013,1.2996725935884303,0.033893455919482805,1.428172553994385,1.930692224489848,0.011052170106182023,6.898787815353997e-5
68,WT,252.53401420008566,0.000714811281556922,0.4121895447431537,0.021038777979307803,0.2541095865636096,5.858095164041074,0.2952895179309954,1.3216220183380822,0.08447763459321521,4.264161608273573,0.5374977770883808,5.6451723699462395,0.4785300149661612,0.045713480500474836,0.6798223287610343,0.028189418385743133,0.45379568204206483,0.40883876276299685,0.0032119743970229035,0.0036342755972105715
69,WT,349.8870274946182,0.0033025257970903006,0.43778989643453164,0.020432685640010842,0.3764644153877397,5.281032420836297,0.08579766772100239,3.81110434065322,0.08733466628484061,1.8670315638340826,1.6897052454407169,4.5538988323990175,1.7926806992633133,0.6035786884889217,0.8906530758000151,0.024095471602652976,0.12573108479220663,0.28585421485352813,0.004969859735422506,0.0036953020727509
70,WT,390.9830418076215,0.006040231142134211,0.25435370985763145,0.005186533880618552,0.22361578398827311,2.7066663626849445,1.7955397069529466,0.5621730401329943,0.049079856541984,0.6707569122410226,1.0699829573872535,2.3863134779941357,1.735455669662873,0.049003399611412646,0.9155422470821499,0.03511090590718121,0.03858685502417636,0.13779258352526694,0.020081911724901407,0.00526799743512368
71,WT,256.8747331566803,0.0009248037169544925,0.30215656252713197,0.010004802809566154,0.4963204659389969,6.06909932663851,0.49397233344146774,1.933165354467827,0.07731111193011599,5.095128270494044,1.018583832743205,5.69138955045052,0.0380126422669025,0.07463911371199768,0.6648457994109278,0.03522520485329026,0.5840578106843067,0.5720266223644419,0.019246075325560354,0.0044239902187273245
72,WT,282.5273947215225,0.005674838477701713,0.32700708401496603,0.013193862981293462,0.37461405061460334,5.69941178719591,0.9012465797669653,1.9644088213598547,0.06741124528840793,8.104153959158795,1.078599472746132,5.49800928316265,0.80698146074016,0.08038565523998235,0.9341580267989328,0.047280567226889565,0.014960801967637462,0.8562047897965973,0.016444551972248835,0.0003307321011089279
73,WT,377.73593450363245,0.004902875173353206,0.32303737630109614,0.007009714819265184,0.3521703858726851,2.228167861731444,0.32840681694183105,1.7065130963341573,0.08369288110158771,5.695908039668013,0.7207007004929629,2.011854143182212,1.4053711588799929,0.06922375450068634,1.3768436561326518,0.08629846052218683,1.9626912727793218,0.12525237573877845,0.01719521143970789,0.004427295131859298
74,WT,253.36960229002887,0.0005187794413046202,0.37229687247625337,0.019838475473994872,0.3229017772584527,6.130166840667036,0.8365887274588842,1.321723227481,0.0345405821113658,4.294388649796883,1.2178688391775998,5.815857184397788,0.00861399954941999,0.1595253419595544,0.26854108135436494,0.005841766422946657,0.03439481509129519,0.735440702792123,0.005731913948260149,0.0031064805092989797
75,WT,314.29636626445904,0.001623876882564304,0.4443446972562036,0.010810591429726985,0.31405365924527157,5.951748855040471,1.6244596165447822,3.1834377096832065,0.03555039611145071,7.118640761317872,0.7660281687094534,5.626026720275534,1.1759355716566986,0.6833835260964576,0.06267163241845697,0.015333553483143554,0.09488313964462369,1.0138624160393577,0.02200491777417279,0.00332909359097109
76,WT,254.21316203101276,0.0009658276442442379,0.3060290582598428,0.014760839578201955,0.33663217315287663,6.015507172898875,0.2628203569746274,1.8351975450274438,0.09502476397012613,6.132620017336921,0.43183753045426737,5.774197004293018,0.17676944640598108,0.033610097727330174,0.08074994870123206,0.033884310339202924,1.1296829859752295,0.2564685639270187,0.010211736194272633,0.004629978070317882
77,WT,288.2940293864232,0.0004219234922710262,0.014201535422580387,0.011448909988984889,0.24482523569262743,5.877577949060671,1.5824670009494688,2.4428642505901634,0.0760602965113118,3.018693325531562,2.5222037347717423,5.825413453303026,0.009056032156875019,0.28010573835356833,1.673559327655399,0.03299301437815095,1.2036684332751408,0.40196059308378534,0.012172178114822825,0.0069593191909739895
78,WT,266.3468139078638,0.0023897631306275787,0.12773853676906816,0.011518232139089741,0.3472012075282736,5.937846137262361,0.9125265697648197,2.0235036211616935,0.07232085069897855,4.305153529667717,1.8421214419722167,5.78133951741458,0.19466019940875806,0.1172333924575282,0.3478390170368003,0.026661866057552015,0.9718279794885194,0.5990414420496758,0.014118344654499643,0.0025578844702754126
79,WT,276.7514068387311,0.0026669756309454533,0.127447156367688,0.0075188370559039295,0.269819823182691,5.937951087490399,0.625433222683359,3.3627981373622533,0.09188267695334772,7.219280003327797,1.5787361393431358,5.82101671092025,0.0964761851490359,0.07444321261063133,1.1796085879879903,0.04638959378824426,0.506370847674143,1.4349736995767877,0.02461445184057887,0.00325561642871813
80,WT,255.53022429341678,0.007610815153606149,0.0320302440607471,0.006430474486666714,0.3158364328035875,6.062789041347712,0.27457158872413817,1.7522267696661853,0.08728961165086528,5.34189672069046,0.8396340572158246,5.910958644097084,0.1708311250621105,0.03533298796291974,0.3093948029620139,0.02784458304219824,0.5917857391621877,0.6140241846718685,0.025977071173676654,0.0003090094762366897
81,WT,276.1384042257868,0.0007630519432644862,0.3149326961480282,0.009588320032527593,0.39684596710989445,4.294756145102043,0.6762591208002537,2.929123856953135,0.08327054133575687,4.147101370104405,0.14241171690578924,4.033567271541845,0.3967717954414925,0.03573526836698277,1.8691202687772104,0.034547399999285876,0.6740294720886584,0.11121251800861978,0.019885289937630037,0.003995578560141817
82,WT,259.4581125045447,0.004503758741862074,0.2229879715892637,0.009020227283935376,0.2645054645486603,3.084338602271726,0.525827144180349,0.7368214258983061,0.08661172664821583,1.4828244361273721,0.39221720232033414,2.93366461952871,0.06788422056609167,0.06340222669513691,0.6520013930797678,0.03085567229707483,0.1263282218112648,0.22489356322749018,0.026309368686288442,0.0011654119073690019
83,WT,341.6075143741348,0.006214978571079432,0.3451150004267864,0.023231818802141105,0.24542351773415183,5.65344008884595,1.217999549226926,2.9386350733434443,0.0330802024979789,2.764600864383074,2.3731192063460345,5.324994107967788,0.7507058632529686,0.9692309733440985,1.8568978030250827,0.004935457704869448,0.8179402062339721,0.7544772501440686,0.002575270651506758,0.0044015197413803464
