run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
24,WT,273.5655437080298,0.020041986021800795,5.052842239544764,2.2587792662154365,1.5154903534661024,2.652267868687999,0.19363963160795986,1.8857421267942645,1.5095969108767215,4.175771247621113,1.453912897632995,0.13321591080151357,0.04713102720084139,1.1901843098997955,0.06493167818136378,0.0489145153373185,0.9957040666655095
25,WT,298.9087369531733,0.015071054677249292,5.520884433654125,5.158208088521861,2.8078554943362137,1.5414082914494722,0.06721474908506343,0.23887366734786397,1.8334474295868999,4.421139955616983,1.4428502761752489,0.5138859386398891,0.06585470223736989,0.46332558834347837,0.05709375619178857,0.35886183306459074,0.47423916847067327
26,WT,297.8026845635901,0.02014115788438852,5.89078854955409,4.755970771715579,1.566309301779128,3.1780372733730773,0.022100647758850664,3.330797897770233,1.1480268213961815,0.7823765769110476,0.9994844336363267,1.2728141288430692,0.09563572626037442,4.061373525530271,0.002453158776444017,1.1269565479313761,1.8238066196907776
27,WT,316.7516414516935,0.01979822574984071,5.032296026095861,4.603697797002188,0.22809236633530827,1.536625172863398,0.09740535072989558,7.2214187515827195,0.9395948772968574,3.0545019461997427,1.8217226267080382,1.3347790325120845,1.023952402064674,1.7932601857319725,0.020038335899860857,1.1050952575490895,0.3014175827803257
28,WT,289.7660472227546,0.017161731660518365,3.7520738943786096,2.9590025778277984,1.909654388608438,1.8612325845772968,0.19805478175986324,3.057449566344243,1.5865777649874138,0.9616940345675455,0.07771857729441622,1.7733539721946732,0.03527944841551403,0.5815079520169936,0.06598130980504521,0.17534510016122828,0.4770224919291095
29,WT,304.614390946943,0.018561968955974617,5.614514844301702,5.499983627263684,0.8650399172450839,3.555317842729841,0.0463184595002393,6.663711538880071,0.7843948832763459,0.5120160910225177,1.1797446116597394,0.3101772525451416,0.3191431796039574,1.0422486935557256,0.05473168043492489,0.17992543188391186,2.425890822642548
30,WT,294.68445918838114,0.021711222079275696,5.790467775537882,5.473806653106141,2.5662144239472107,1.6998367364361324,0.12650761535962093,5.685699171771793,1.7159108322866832,1.3134883603442997,1.7339920904520387,0.1434387292771872,0.5387055619364981,0.27912502632979486,0.04585173300483845,0.2530412637487542,2.1648403311734934
31,WT,300.99955569926857,0.017223672454519376,5.975343687659715,2.88434547509576,0.233513741845043,2.301568609227838,0.17796805311667024,5.5673916789393845,2.002514014263329,1.4298879958756707,0.7897959950945332,0.33326908121008203,0.9869389191690154,0.8751853680415156,0.0719274536552357,0.5010839371392322,1.6858145477227133
32,WT,304.99855054436784,0.020426692753654455,5.812144828483293,5.170340735894015,2.4500918780441854,3.4218917230215506,0.11494704765653538,8.882411182864946,1.636650334968604,4.332637191885354,0.04710537964252881,0.9437893265663604,0.4581219986432476,1.3936789268321688,0.03769051760131108,0.12706226747701221,1.7610949222805552
33,WT,267.6367860046921,0.015914848117969022,5.10784262201734,4.939024055178192,0.48948493310270824,1.2214085043254577,0.1911627609649986,1.4935021591251099,1.083442896445748,4.480522595071743,1.4016679751136643,0.18078345176240695,0.040013853429864854,0.40916421023271843,0.02846720364566565,0.6631574657991983,1.3354306607852768
34,WT,297.86252906848796,0.02040814085976897,5.379860671660991,4.438599254210717,2.8555621438378838,2.4719374676913874,0.0844492795053084,1.4362602213152718,1.2977970387106337,1.7580056315719625,0.58849612595984,0.917682986267137,0.6928174028044323,3.8815548683762326,0.025116788330813176,0.38925606026779164,0.3612284097860705
35,WT,300.82972464145854,0.021934954031962915,5.337094649783072,5.8855963781249825,1.3822496483109006,1.2651039434958617,0.04362216424727497,7.200932063329149,0.6567618935845507,3.2260849592393743,0.6036228252333056,1.2903836771560093,0.6735505692839308,0.6325561017641039,0.011707020550204051,0.7173478145307042,0.4630702068366481
36,WT,301.8369134385554,0.018637001622715272,5.033666071264702,4.854977952991791,3.690443677703845,2.610704924736504,0.18694601879747952,9.626376359077963,1.1288885574104603,2.15806079473579,0.012740722797484061,0.1824971014695213,0.35376883488467126,3.7054442185062912,0.05784139675365649,0.3568991725938815,0.3666088701000666
37,WT,290.2600749777572,0.018929059107995756,5.007600079326283,2.3751110832479156,0.44880663511283747,0.9888374503791337,0.19960933789776822,1.0175330876473918,1.4446494081113186,2.721163194141254,0.2740408616228491,0.7000501093340563,0.5611397254406013,1.379617038152622,0.08003656713906473,1.7323783277296616,0.3209188140555463
38,WT,303.8920867354009,0.016529009135759283,5.008407242891544,1.8261680111025516,0.8943488046579202,2.0249660122692577,0.17692948579100706,7.358781551273932,2.8067493914850825,2.48640575027526,1.5222854779318653,0.2843769177639255,0.010164186958637036,2.3382475078448404,0.05850488056303619,0.800335946115238,0.8090845458018197
39,WT,308.85501831022356,0.019110882542648325,5.9517937397280125,3.5334435467291057,0.14474523887592194,3.005311588830171,0.15946365459865447,9.206835423771025,2.572106660807076,3.366203424687689,0.8249101592299124,0.3711690686363658,0.4624506800094177,3.6638448955766902,0.050456404580900505,0.6184247552596035,0.8822236913688117
40,WT,291.6369526856841,0.02069761906302051,5.807516179930858,3.600966108142402,0.7459668144038254,1.9755798767303716,0.16060804644178622,3.181264826786241,1.128381433818664,1.5638154170009737,3.0505391279002887,0.05205046103417721,1.7006813733413635,3.411845764548381,0.059234931869274525,0.07893489285601551,0.6791228504057558
