run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
21,WT,292.8520097744724,0.004938206010672013,5.265414980571515,0.011671696169386951,4.837556719884607,6.78016572173806,0.21192664500700487,0.749663091630149,0.12302332301088807,2.516549994804934,0.746971205407446,2.947106547047057,0.10868017725917668,0.08530223200022592,0.05812439652121948,0.06755457952196578,0.6014535964553971,0.3516209092201751,0.01993211260465265,0.002654247492586216
22,WT,282.0495784378652,0.00011876250227842897,2.3682454879520285,0.02250653152906575,7.3397234011684915,6.48729507354036,1.5339193112006635,4.335480013474261,0.18919486518355727,3.8998543842654034,0.43036731451111926,0.3956061833212306,1.2999270681382353,0.0767409429421968,1.0379325594229876,0.056943188988856495,0.2356097671037488,0.3123963290547309,0.000193564353225718,0.004435731683157947
23,WT,274.6160762876209,0.0012066073896436916,4.982938071213461,0.002130859465595482,7.9306824190136265,7.7956100927577205,0.9579653715549586,2.2061173281476374,0.10247313233797986,4.4518754733301655,0.9263970301298088,0.8693252758126347,0.7531771244713754,0.08779476044264158,0.8414014541458108,0.06601192548563595,0.6164773457618601,0.6083675122037916,0.04585987807723168,0.003948182803698229
24,WT,271.6296147121969,0.0018059646066140825,7.938158657571568,0.008421375813308088,7.985984731202165,6.4282453858789355,1.8569963847844797,1.6212735272897267,0.08784580591505695,3.068042490964434,0.5937523245118758,0.7300718170627924,0.37545883098478505,0.2540102803389066,2.1651941675865327,0.04109273353024686,0.18678907485185497,0.6107739440340119,0.02905499060580018,0.002708504284907712
25,WT,336.9684390734524,0.0033896397689278544,2.359329719016518,0.014415178874741866,6.926659575638228,5.771942703898251,2.011470687054331,3.221152059800604,0.11654496300660655,1.824677499909491,2.173236561208892,0.5553455609044733,0.6775800694707458,0.44483271039135874,2.0195973437100765,0.032183391005116996,0.7830895108778847,1.8047423571659746,0.01684330414171005,0.001158232507188602
26,WT,357.62071017053495,0.009753027531598152,2.2539692961434974,0.02826036983737012,6.750619623580321,6.857162604629317,0.976495004534554,3.5546642717764536,0.0525116846017052,4.373182593127487,2.160021740444693,1.838671512152856,1.3473807014559456,0.3905623971493828,2.0325068508178017,0.022826928203004887,1.011395025194191,1.823332548263001,0.0007012012244000387,5.249135878191043e-5
27,WT,273.41630483697236,0.006059963931117036,6.076417141636867,0.01575795457534877,6.562156565222072,6.475392175023199,1.3289138085096306,1.7417107715838716,0.16583470870405473,6.5995956548400025,0.5548647658187229,0.12940997134087953,0.5976529030220344,0.22916260146558368,0.47647849090121497,0.05926075869232565,0.3671500934613392,0.5416557519003908,0.01490486054787843,0.0011535305942682221
28,WT,254.08464099871685,0.002960251457077362,7.477917340176569,0.01677056784194829,6.951430362449807,5.927713798782098,0.37041677135948736,1.5628454965239529,0.18036230098952288,5.145805750674414,1.0501792510788972,0.936599815301897,0.05350586664136681,0.055467703954405416,0.18338428048161282,0.06462493602010909,0.38319131470575213,0.7833500398079897,0.006642818834228458,0.0011765934324585825
29,WT,340.58471578708895,0.009832674863218998,2.4820323303923573,0.0006395929296401995,7.842620848929637,5.459029261448986,0.7558281167493732,4.474167614487466,0.14377817536652293,6.966693715016334,2.0073079111528216,1.7731115199524408,1.1702192008320984,0.02028888471179824,0.16034456478047815,0.0365544872726161,1.6557260679753198,1.7472261836638783,0.02215174437818212,0.0006446825519685117
30,WT,351.7193996555662,0.0024733173703963157,6.794500615832296,0.011476568105700248,3.9444994598330796,3.5361902960019274,0.017844117011530436,2.5577001498539262,0.08446389658702011,9.814480679406824,1.3289247089927778,1.184136279094494,0.8778280043293876,0.46519442395821176,2.5522047822600635,0.08413415721143533,0.6049519371063021,0.36659298444351807,0.018065374372537905,0.00577257474018848
31,WT,255.84859865817594,0.001037884402907442,7.239124925443908,0.006814471860784862,6.566017663277456,7.506124015110259,1.0009011096990599,1.7951242209922613,0.1521021422917252,3.4969836979927664,0.8262081677786319,0.18200511103226055,0.12676514789289708,0.1689938261940851,1.499378540765262,0.05829811541795557,0.20000511675037186,0.701575241754239,0.029257609383804308,0.0038844580531340166
32,WT,326.7765761934041,0.0018865791509430792,6.8541736570753775,0.008286372600534761,4.273398819964539,7.071386912739676,1.146114618492609,2.7145674417013246,0.11010459468182834,2.0589930779668926,1.6168318888254853,0.45288209256390743,0.3534382786415482,0.8362588004141069,2.1408127324466317,0.035816459395831994,0.5530400602021488,0.692656156180961,0.03321843538402488,0.0023656355258627306
33,WT,300.2825480965092,0.006623767733786938,6.7165624273677045,0.018454878193819767,5.004184737287775,7.583969753931233,2.722976963254749,2.3220348899142262,0.06490000669349813,4.878937182135877,1.5960393953688818,0.04277589336327625,0.27809959067915085,0.24225290002190936,1.1656770628190596,0.021593931907620614,0.09748128640290843,0.8168382285070306,0.005431263258430255,0.00536624856127205
34,WT,254.77076772620978,0.0008318063037276803,4.609003211631602,0.013014100848898045,7.471831152991726,6.111679487711557,0.27926841147536663,1.099312483133663,0.19400755300668698,2.6262928523032016,0.3701018459930177,0.2981719718649695,0.5870099927979338,0.0444647311609576,1.3633995262838687,0.0844709341389361,0.2894144750596914,0.33336983396751335,0.013692084659497677,0.0031951460678766525
35,WT,346.0383973801505,0.0058926501906146015,7.300283689858118,0.008115645648096583,4.486380477801885,6.468092011106194,0.3935893378259294,2.524282122565787,0.047780612317795304,5.889738479756131,0.7527170199458191,0.8289487938743894,0.37803307852305723,0.7608098986121087,3.1119592641781897,0.061389271161110606,1.5450307342649192,0.14972814433888568,0.015431456642227403,0.005424711716634948
36,WT,267.6255450514978,0.003889068275789667,7.444951072168719,0.00709552200095707,6.982135001849454,6.20370637591489,1.030573491219461,1.2378760503936808,0.13935747827105824,2.659663339172239,1.2036636152935907,0.641038126327066,0.5384639509839839,0.23719664969524346,1.226969012308663,0.07323510660874871,0.08059867516709554,0.5780184076011013,0.030727679282625937,0.002397230331582353
37,WT,332.96056697608526,0.012804705866466213,5.522855908108662,0.005006517451637303,7.068276666681767,5.956272603825603,1.652536748311177,3.7725309908835065,0.1841313208460459,7.169649848730879,0.25013887600048995,1.4721024807106997,1.4338844023236712,0.18253851325634562,0.12065642668202514,0.060268265459465384,0.6092183265876502,0.3472725068076165,0.013643282892895204,0.0018172785338047334
38,WT,333.9636980609127,0.0007335941313380227,3.772135060524022,0.0007938769373127454,5.647060561638824,4.115727444456221,0.7842043945009141,3.1935414998427016,0.18850962459148857,3.1771617174604048,2.6927733245783507,2.3504111483732224,0.45808922947013986,0.07157466845158322,2.624377463021811,0.09832205890599922,1.0396512407515266,0.4482852109098303,0.0343448851481574,0.009080326522452208
39,WT,270.77833824161974,0.004282757160876096,1.2201583117423827,0.0015351801276879615,7.610473880980506,5.909611396418823,0.34574985330118924,2.649668216311973,0.14520041976899803,4.10830638439478,0.877336406313392,0.7735707892469954,0.5763817373832936,0.020692821326244757,0.6531408342030234,0.05447131589377969,0.02538820462255456,0.6858416268190413,0.029234870654838208,0.004560727195518048
40,WT,331.4871773718514,0.011858562595767688,6.911818161314894,0.007665831761594001,6.929819429620263,7.18208445551712,1.180380737705062,3.638487671191732,0.17841755700460482,6.3974282552804596,0.5772037789827571,1.4837463528399581,0.7047384443555216,0.4166975904565793,3.3567705501777327,0.06734775236441061,0.9761410835877484,1.4614049396923026,0.02346100938250715,0.00018767372778346995
41,WT,350.98524283818017,0.005528905441227356,7.840713478995703,0.015509130623526239,4.0840262738207285,7.403824244670186,1.551169638061042,4.96576210763348,0.18191501185959846,6.724470095070697,0.5414486428725847,2.252971438955207,0.21862541383246978,0.22215843446309538,2.680095661583665,0.07871149647265646,1.5613591401279452,0.379554541888523,0.012848732084022556,0.007804581051569075
42,WT,327.890592419188,0.006577501017393661,7.073826509412611,0.011809052619326747,6.939189042412302,6.309654398318743,2.5503885840787746,1.877465687080512,0.14539996258826193,8.725772684722086,0.8690388014591401,2.291952942847543,0.27042122800130297,0.5306986822826201,0.3909385889214354,0.033316823331959206,0.18715761831286937,1.34784175372108,0.01955944206433272,0.0002833521280755213
43,WT,322.46014811106056,0.001432543689853084,3.309950050948535,0.015343169887046412,5.77291673841019,7.082116778609517,0.6458872933811894,2.168593417474189,0.17593557231266369,4.2179406957778784,2.3833638411654094,2.2564885011597844,1.4530156577404565,0.1065557764317063,0.49285662474583547,0.06469688992245601,0.5575178423387814,0.2984387353729716,0.01775273129770143,0.005794625480365483
44,WT,341.99278741047755,0.004215621878468619,1.4560648506464513,0.01354323755969821,5.95899827213704,5.35801660791313,0.878397551606148,3.6123640374776245,0.17633151278085665,4.25231391951611,2.7306363624479277,0.9381500085600694,1.926969972136365,0.4037789800805054,0.7756370485426274,0.07347295435589696,1.9294173520807107,0.24008428128430115,0.01618447523470603,0.004197768849757208
45,WT,258.81320932095207,0.006046401146890887,7.6343726730995485,0.020707612731114388,6.4225715066647755,6.214655821020177,0.7718838771492574,1.3525455981171821,0.1910395862631848,2.76055252789807,0.40331767416506403,1.3493213114183362,0.6762792663366892,0.09893940984663008,0.1439886217413302,0.05268361498148702,0.5778203628515292,0.21022297117726668,0.0015375715829274612,0.0013478938340945128
46,WT,331.5449428500597,0.0006095300941617024,7.486338715040609,0.013672092222854976,7.581522401264193,7.724040098401069,3.679271045627911,3.1446715985328195,0.110648104230713,3.6041633986027226,0.0981267661032077,2.068757356634453,1.1663117813250774,0.35226967821692434,1.1589599770619055,0.03770662242312403,1.7736058694940047,0.21882916748633807,0.03295273612910351,0.0031013005738279227
47,WT,320.8513389475585,0.002552466765202101,6.193427599980163,0.007412272353562341,5.373944074087596,4.873938006855122,1.9580399476084818,4.359987364194764,0.17482022227756341,4.736689859503677,1.8268019401411968,1.0318151916088747,0.8326836338014827,0.11803526184184943,0.2919665044188946,0.032631127613063124,0.7335035090193549,0.34861685101489037,0.017038036214125488,0.004907433257111001
48,WT,255.95694396512536,0.005356467803360662,6.666493502189275,0.017692665847539958,6.076531268881587,6.812279220712563,0.34949419268578846,1.991314029132688,0.09545808820290297,4.172162154633168,1.4553580770453682,0.25434938367525106,0.05406839821345645,0.052985854644211794,1.08500200768877,0.023318733016420727,0.0952315305407147,0.8839838823038948,0.008190388577349392,0.00049828722390075
49,WT,262.58598592339257,0.0016321198308316162,4.944242700867551,0.004071690689921858,7.067778211143717,6.486561475283922,1.0243496187536423,1.5704729386472158,0.19641611537613302,4.376961167033873,0.413328282050938,0.8360920470292601,0.24080512596669887,0.19155335059916256,0.5120192394286989,0.08219897848083518,0.5558174653897934,0.3122220820695453,0.03502037586858129,0.0022025463522756224
50,WT,333.8637198374722,0.006192899915964656,7.467471654837227,0.022678695399762645,6.203616664337111,7.120909766556153,0.9914816786990603,2.727427034403557,0.14438603401515282,6.567397162361192,0.35089973063039953,2.693814667667751,1.1585336643946302,0.20881300250770324,0.599802079273184,0.06132002670526749,1.171366337639391,1.676901711380181,0.003584314202034918,0.00021280390880124532
51,WT,336.13985946469944,0.005736808838761439,7.159187521629695,0.01745804817092487,2.3212910760359007,3.07757666799942,1.5279649907689437,2.9757609599932615,0.17606263920941537,3.3800240599995792,0.24804717235315676,0.6756813020349445,0.7654099215732397,0.137204791255764,1.207847365539231,0.09828180651307983,0.34693879869534383,0.3652109462191666,0.0020890772846558388,0.001826028870983429
52,WT,289.44143371597517,0.0022680056214721073,5.484825317896755,0.006146864191320287,7.217161344202506,7.655375189663171,0.666594471670261,1.0742933212372032,0.09912782476985463,5.204603155285911,0.3444447191178053,0.7684336910345749,0.5937323072316041,0.09320310105949547,2.8786406346464415,0.06385609021721973,0.17100762535833722,0.39092413252538594,0.035610872725188196,0.0035277448093612605
53,WT,255.84847437706995,0.002745673933997307,5.046025996770675,0.016328674957701222,7.858620839271934,7.059544294242546,0.9086595840893381,1.3012227205206688,0.1028803038197814,2.6291918247561803,0.46971901242278585,1.2423458460374324,0.17299189642065096,0.14009481403736143,0.6053101349370678,0.03188739767847208,0.49045016194876595,0.3211572378856281,0.009894754309739998,0.0022733078843054553
54,WT,336.48684595060666,0.004320295328176291,6.748678565848023,0.010577629447977542,6.140146995683013,6.428331468249937,0.030084020922664045,1.8532850760081148,0.014236506447954822,5.84050373515492,0.9097221105303763,2.8357778022649427,0.0315299468598047,0.797548749785278,2.784875183315445,0.08423402869120165,0.0014377006315853258,0.6149487608513544,0.01617181522491833,0.0015570548952391385
55,WT,326.4930497295607,0.011308795287064993,5.702851032353177,0.0011900694800057662,7.3938985082180135,6.669079084351016,3.4538006155139773,4.582479751100379,0.0929079718894322,5.038334614153236,1.1283029880659674,1.5622189516616256,0.317132971203818,0.4038367851296036,0.009908426058971354,0.02352527418248236,1.3678910251730536,1.3157827602571341,0.03109321291387023,0.0016991502169786078
56,WT,330.41000212096395,0.00497764615617366,5.474593941485555,0.0037541036428277667,2.4056695062105504,4.862493383083743,0.3650625665672873,1.4688661537596461,0.062217348504951364,3.027281437112941,1.5150156147900615,0.05639805556301103,1.3292008751879623,0.05460488193840418,0.09482549620171188,0.022180824010736587,0.9211093247709607,0.47957960003242084,0.02556421739906345,0.0022204409775298823
57,WT,254.63566992829962,0.0010376921748614044,7.514836116533913,0.006970679457582715,6.0316283892008755,6.254124398951612,0.24230008594176142,1.8121187936626766,0.10221268324471391,4.597055691338659,0.9795738099241756,0.40360654126746875,0.35540956410932434,0.03222136323443222,1.005826507929005,0.03524244025728581,0.3781423743569762,0.670891780015058,0.028196040193485417,0.0033901657504949076
58,WT,281.8000133578971,0.002828450254086008,7.067307130548086,0.00020691252933478343,6.917328525447511,7.768436615675714,1.040680294344299,2.431687440850408,0.1887553671388498,4.208537822084016,1.433018479374285,1.6179361468781597,0.24784793456519122,0.15329155198013888,2.6852722903395394,0.0949189967904908,0.35371897772841765,1.0239641198191882,0.048909580267657744,0.0042478228972245196
59,WT,257.7650078994987,0.0014803339255333578,6.227171678501643,0.023609842073643188,7.683777027982826,7.554311987873917,0.24852795041006043,2.6451338747511457,0.0977392216717,9.707816243766883,1.478780692973026,0.3754792720556042,0.269602783756683,0.02442840118140489,1.244830415490126,0.03946512823696446,0.7504415483662743,0.9477515344741998,0.0005855426810133326,0.003091634053529903
60,WT,257.6529100041216,0.004452857847265675,7.448456368037226,0.013881485830899177,7.349498397777155,7.672267371853455,0.6198613387856908,1.751964224249578,0.12551509172964465,4.004927589684015,1.1710872702718593,1.1802730046264334,0.5488940441101688,0.11269496873548049,1.4762699426077615,0.05001972709570565,0.01916828948193264,0.8164562209182333,0.01939866444738947,0.0011412318450222383
61,WT,257.3437264499907,0.0007696986412326914,7.91901259654216,0.013820422502826217,7.113203001357136,7.667980880419686,1.293270243060097,1.4651302312984795,0.1793874982134886,3.9139356664147624,1.2839488654005156,0.10427041021493552,0.18511153870502262,0.2483050893332747,0.27008204586915924,0.07668979600714163,0.4770682865530704,0.5602798903298426,0.01258366517977645,0.004346629639289415
62,WT,268.8718722651333,0.007852282146347013,5.699202111632912,0.022175213834959587,6.58242442610325,6.026287144910512,0.31151020048289924,3.175839092651982,0.09672365904693384,4.607172843278922,1.2962530137212078,1.1784497061482664,0.9311606941322541,0.024026834604770734,0.8566551067976649,0.033827940621118296,0.07356446049676602,0.9390971466126468,0.001669669760589974,0.0011679817093307916
63,WT,275.430548239025,0.003171867291747589,7.953764299914613,0.009933693487714793,7.000800791969422,7.538308603260761,0.4739950851571638,3.38538107268015,0.1342167808168195,9.851360026759698,1.2327556273884208,0.4330860137216566,0.23754942576504223,0.06595282413738189,1.5330573057345984,0.09400587441978,1.3007920721252633,0.573957734341442,0.019072530451730543,0.004044292422359553
64,WT,313.69460563139205,0.0004478629564098474,4.646384940813716,0.013347518373527434,7.079261489914828,3.400414778806275,0.09045253626821717,0.6121564062177708,0.012079467455620503,6.308906597019821,0.2351056021758353,2.4891761190561703,0.2957588637095848,0.050148759411603586,3.3975990390033433,0.007801444193843725,0.2892056880801219,0.18421706678009242,0.010555149127233496,0.008714612453287284
65,WT,303.9904809117277,0.003973378051572188,2.9327345178145645,0.016544040074791506,6.555707991389218,6.87638837063075,1.7295768071105266,2.315872629152943,0.12458463184505088,2.3508600505664767,1.5889180471500215,0.04410409447395036,0.10741609860491685,0.11953679497608327,2.035505931355723,0.02889851956344014,1.839723909836382,0.6466934248953522,0.010538106647374623,0.002050855157188783
66,WT,262.28875955472427,0.0031314204295132208,5.86430636309422,0.01782444686818979,7.508789340678026,7.700701361952975,1.177058789839624,1.9998555637795876,0.13353861230896172,5.561604512722889,0.9465974277812275,0.6822473997374365,0.03237568529376848,0.24111183836360622,0.13446062019835558,0.03312074013059114,0.6694994909508076,0.7687093228813376,0.008841479509719363,0.0022262897255206195
