run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
23,K27M,211.51033685284443,0.021056796897911574,3.0496868863169864,0.013184932223960024,4.798222827474701,7.770931326388822,1.596075247293896,3.1389874020341524,0.04531255215416786,9.182134647623084,0.4585676777833806,0.9113998656899309,0.36903629740507066,2.103937686188498,2.558908222903699,0.11837816153195906,0.4284955426189746,1.4957378312302279,0.020752062013815166,0.03225945470136055
24,K27M,199.71906822897762,0.028949733841168137,1.536017148937361,0.010019694808935678,5.576767115601488,7.923871723841823,0.18256084437814907,3.4939743962717316,0.08021593166175842,9.571964066236788,0.46485231239354996,1.0850151207920986,0.06321024275047381,0.21422755768810336,1.962030654825944,0.1363165959336513,0.7431791585562207,1.6855357933308746,0.020701619013494564,0.024329518099211266
25,K27M,198.72061898657276,0.032411217036952614,3.893345327933398,0.02914684355140164,4.181965223211002,7.827479792595069,0.7203085527076118,2.6049901003554434,0.028381779386824176,6.476311745876812,0.6918440608920673,4.153241051013588,0.6283403617681711,0.9344309163807694,1.958967229924183,0.017575969068950145,0.13996246844464183,2.3057661103686145,0.010687321536059871,0.017790227982109358
26,K27M,246.45744097571404,0.027139753519720696,3.294171375411378,0.03801088289426972,5.345162961041853,7.559751234944421,2.005114401366611,1.9304164121317844,0.06528473037186426,3.756183773688932,0.5365468557820893,1.6275040406357797,0.6355667135063978,2.690016568780529,2.8965820895501726,0.09337213060900745,0.21410198461458668,1.7101392345560154,0.0028043146652779443,0.03729511947053814
27,K27M,199.51418407493367,0.02408431303818538,1.4355043519818245,0.008758683614895537,5.7666751390096165,7.46393851383517,0.484818764275872,3.337914666964562,0.0886509785745218,7.075243432455175,0.6929946491930024,1.9271597742447752,0.05758292855010139,0.6358559025426678,2.305003797179591,0.14212130278793064,0.23767597799721613,2.511409895599905,0.021599983242078367,0.03323223774184933
28,K27M,198.72226169382347,0.02920469456075841,3.370672936762172,0.010150386800896551,4.095369242434102,7.972166430181355,0.530510531343734,2.935390510816592,0.02207538236546069,8.788987721308398,0.8848248524225346,2.626613173895877,0.7887019875388591,0.6796735915489159,1.3784574695203495,0.00989270831906982,0.11239077638486275,3.081751268544165,0.021399096024428615,0.022910774790471117
29,K27M,199.39323547644491,0.01618572614442558,4.391950234088762,0.0011850498239159317,4.182592035842907,7.875994190714367,1.4260559073183652,1.9533613099112406,0.0988114172036091,4.444424358110854,0.3195020507917029,4.592853281891922,0.9311483198024029,1.9656802148701626,1.136896665417692,0.1722364798546144,0.2677794568727263,1.0931609187865703,0.026814005356551276,0.04566081631324414
30,K27M,197.85448246076578,0.03690254277185241,4.98735822771511,0.013491944942176108,2.533885496129682,7.7983617645503776,1.3374472696003092,2.659409610491881,0.05829108887957785,7.373481799324583,0.5137141465160912,4.455283462299849,0.09203420688786984,1.72676723704619,0.7414419344572747,0.08748867574200596,0.4279011362110553,1.851440702142991,0.018403740887771414,0.010230641170798287
31,K27M,202.20489869041538,0.017606986377238523,4.105567550136647,0.01599007877366154,1.793011942001991,7.929752305944502,1.4510767807891576,2.9145545696278425,0.023907824076266605,6.876610368009667,0.5363559999669071,1.2493519202478278,0.19128672398547794,1.637941503077291,3.2299029151776586,0.018188081786814084,0.2167774860194018,2.012378803786252,0.01846829146354364,0.04481956551810155
32,K27M,197.88882707568013,0.04163683998429837,4.360302721011081,0.0038895261965201993,3.1721743909794666,7.74832180623156,0.5936906535883703,3.4528451233864716,0.07371876704137406,9.127280416937777,0.33964930386535175,3.5796923388642394,0.05265594981502836,0.7499006367291213,2.0575067692751445,0.12771952989800323,0.7472843865157176,1.1578685710177112,0.023604429917253256,0.0007805438292291073
33,K27M,198.83148835524912,0.027786203813523033,3.5593808630680583,0.023282938229768776,0.726468763459229,6.943640918276937,0.5334028443584009,2.6129529077232236,0.05323867497095499,4.912669526343053,0.24409086630956525,0.3255501392149207,0.6277992247369054,0.6583283175635365,2.80188570327483,0.08214083722959938,0.3653040197584588,0.7783263437618633,0.01369076963745233,0.027132746359750146
34,K27M,197.0766368275976,0.038829991883860195,4.567525982882123,0.04369611996686669,1.175873105380356,7.56551607878979,1.3624040958166856,2.252433035544106,0.030518323479671226,5.951905242357698,0.5357350333256199,2.1260026989944825,0.2654000260765521,1.7967577375524848,1.1404843015507733,0.024120561649401788,0.2205490115941432,1.8331074945224606,0.0029501516778511396,0.006182174286814816
35,K27M,198.91034176454016,0.03073771006656847,3.843948536480324,0.004003319835691546,3.2742267090393864,7.713218133495523,0.8000111678411559,3.407922589015536,0.0878591645688722,6.944359591589437,0.2727884860416882,2.803971667221121,0.06996047036977664,1.0089088956018968,3.624635327663127,0.15986300332962547,0.5867244000104552,0.991928279304974,0.02339169566351387,0.022354579235677293
